Poland, Deaths (period 1x5), 	Last modified: 13 Apr 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1958-1959        0             45899.34        60944.91       106844.25
1958-1959        1              3370.18         3741.94         7112.12
1958-1959        2              1261.56         1475.97         2737.53
1958-1959        3               820.02         1072.42         1892.44
1958-1959        4               645.78          783.03         1428.81
1958-1959        5               490.61          661.89         1152.50
1958-1959        6               426.52          581.79         1008.31
1958-1959        7               386.47          565.73          952.20
1958-1959        8               312.38          488.63          801.01
1958-1959        9               258.31          416.57          674.88
1958-1959       10               251.31          411.54          662.85
1958-1959       11               237.28          387.50          624.78
1958-1959       12               219.27          325.39          544.66
1958-1959       13               187.23          293.37          480.60
1958-1959       14               176.22          321.43          497.65
1958-1959       15               195.25          334.44          529.69
1958-1959       16               235.30          396.52          631.82
1958-1959       17               233.30          519.67          752.97
1958-1959       18               321.40          611.83          933.23
1958-1959       19               351.44          813.06         1164.50
1958-1959       20               385.48          905.23         1290.71
1958-1959       21               393.50          934.25         1327.75
1958-1959       22               428.52          906.21         1334.73
1958-1959       23               461.58          887.15         1348.73
1958-1959       24               492.62          963.27         1455.89
1958-1959       25               516.65          985.30         1501.95
1958-1959       26               551.68          995.33         1547.01
1958-1959       27               580.74         1018.36         1599.10
1958-1959       28               634.79         1078.41         1713.20
1958-1959       29               668.82         1144.52         1813.34
1958-1959       30               683.87         1131.49         1815.36
1958-1959       31               621.77         1085.43         1707.20
1958-1959       32               703.88         1060.40         1764.28
1958-1959       33               756.92         1109.49         1866.41
1958-1959       34               847.06         1110.48         1957.54
1958-1959       35               823.03         1099.45         1922.48
1958-1959       36               782.98         1061.37         1844.35
1958-1959       37               737.91         1036.34         1774.25
1958-1959       38               788.98         1108.45         1897.43
1958-1959       39               757.88          992.22         1750.10
1958-1959       40               636.78          838.07         1474.85
1958-1959       41               625.78          783.03         1408.81
1958-1959       42               683.87          934.25         1618.12
1958-1959       43               923.20         1114.57         2037.77
1958-1959       44              1072.35         1458.96         2531.31
1958-1959       45              1223.50         1610.12         2833.62
1958-1959       46              1311.65         1862.48         3174.13
1958-1959       47              1491.83         2042.70         3534.53
1958-1959       48              1599.00         2242.01         3841.01
1958-1959       49              1790.21         2443.33         4233.54
1958-1959       50              1782.18         2677.49         4459.67
1958-1959       51              1972.42         2882.82         4855.24
1958-1959       52              1983.42         3170.11         5153.53
1958-1959       53              2118.64         3178.20         5296.84
1958-1959       54              2190.74         3367.47         5558.21
1958-1959       55              2360.93         3511.59         5872.52
1958-1959       56              2494.12         3932.15         6426.27
