Hungary, Death rates (period 1x5), 	Last modified: 30 Nov 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1950-1954        0             0.069560        0.087116        0.078549
1950-1954        1             0.006321        0.006794        0.006562
1950-1954        2             0.002515        0.002687        0.002603
1950-1954        3             0.001674        0.001887        0.001783
1950-1954        4             0.001242        0.001425        0.001336
1950-1954        5             0.000914        0.001132        0.001025
1950-1954        6             0.000847        0.001156        0.001004
1950-1954        7             0.000810        0.001021        0.000918
1950-1954        8             0.000576        0.000970        0.000776
1950-1954        9             0.000608        0.000894        0.000753
1950-1954       10             0.000564        0.000937        0.000753
1950-1954       11             0.000582        0.000840        0.000713
1950-1954       12             0.000669        0.000925        0.000798
1950-1954       13             0.000694        0.000990        0.000843
1950-1954       14             0.000824        0.001020        0.000923
1950-1954       15             0.000987        0.001213        0.001101
1950-1954       16             0.001046        0.001390        0.001219
1950-1954       17             0.001301        0.001752        0.001528
1950-1954       18             0.001273        0.001945        0.001610
1950-1954       19             0.001376        0.002100        0.001739
1950-1954       20             0.001615        0.002489        0.002053
1950-1954       21             0.001565        0.002512        0.002038
1950-1954       22             0.001543        0.002550        0.002045
1950-1954       23             0.001657        0.002649        0.002149
1950-1954       24             0.001799        0.002508        0.002148
1950-1954       25             0.001802        0.002499        0.002144
1950-1954       26             0.001870        0.002462        0.002159
1950-1954       27             0.001874        0.002561        0.002207
1950-1954       28             0.001936        0.002598        0.002255
1950-1954       29             0.001916        0.002704        0.002293
1950-1954       30             0.001983        0.002706        0.002327
1950-1954       31             0.002032        0.002654        0.002326
1950-1954       32             0.002218        0.002503        0.002352
1950-1954       33             0.001908        0.002704        0.002282
1950-1954       34             0.002205        0.002966        0.002563
1950-1954       35             0.002186        0.003039        0.002586
1950-1954       36             0.002592        0.003123        0.002841
1950-1954       37             0.002492        0.003546        0.002987
1950-1954       38             0.002733        0.003666        0.003173
1950-1954       39             0.002876        0.003702        0.003267
1950-1954       40             0.002966        0.003854        0.003387
1950-1954       41             0.003095        0.004417        0.003725
1950-1954       42             0.003475        0.004811        0.004113
1950-1954       43             0.003489        0.005193        0.004305
1950-1954       44             0.003859        0.005499        0.004645
1950-1954       45             0.004370        0.005954        0.005130
1950-1954       46             0.004501        0.006579        0.005499
1950-1954       47             0.004991        0.007261        0.006084
1950-1954       48             0.005671        0.007736        0.006668
1950-1954       49             0.006016        0.008546        0.007238
1950-1954       50             0.006238        0.009480        0.007804
1950-1954       51             0.006895        0.010481        0.008624
1950-1954       52             0.007587        0.011496        0.009456
1950-1954       53             0.008235        0.012581        0.010284
1950-1954       54             0.008549        0.013455        0.010826
1950-1954       55             0.009743        0.014360        0.011850
1950-1954       56             0.010466        0.015800        0.012862
