Finland, Exposure to risk (cohort 1x5), 	Last modified: 20 Jun 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1807-1809        0                    .               .               .
1807-1809        1                    .               .               .
1807-1809        2                    .               .               .
1807-1809        3                    .               .               .
1807-1809        4                    .               .               .
1807-1809        5                    .               .               .
1807-1809        6                    .               .               .
1807-1809        7                    .               .               .
1807-1809        8                    .               .               .
1807-1809        9                    .               .               .
1807-1809       10                    .               .               .
1807-1809       11                    .               .               .
1807-1809       12                    .               .               .
1807-1809       13                    .               .               .
1807-1809       14                    .               .               .
1807-1809       15                    .               .               .
1807-1809       16                    .               .               .
1807-1809       17                    .               .               .
1807-1809       18                    .               .               .
1807-1809       19                    .               .               .
1807-1809       20                    .               .               .
1807-1809       21                    .               .               .
1807-1809       22                    .               .               .
1807-1809       23                    .               .               .
1807-1809       24                    .               .               .
1807-1809       25                    .               .               .
1807-1809       26                    .               .               .
1807-1809       27                    .               .               .
1807-1809       28                    .               .               .
1807-1809       29                    .               .               .
1807-1809       30                    .               .               .
1807-1809       31                    .               .               .
1807-1809       32                    .               .               .
1807-1809       33                    .               .               .
1807-1809       34                    .               .               .
1807-1809       35                    .               .               .
1807-1809       36                    .               .               .
1807-1809       37                    .               .               .
1807-1809       38                    .               .               .
1807-1809       39                    .               .               .
1807-1809       40                    .               .               .
1807-1809       41                    .               .               .
1807-1809       42                    .               .               .
1807-1809       43                    .               .               .
1807-1809       44                    .               .               .
1807-1809       45                    .               .               .
1807-1809       46                    .               .               .
1807-1809       47                    .               .               .
1807-1809       48                    .               .               .
1807-1809       49                    .               .               .
1807-1809       50                    .               .               .
1807-1809       51                    .               .               .
1807-1809       52                    .               .               .
1807-1809       53                    .               .               .
1807-1809       54                    .               .               .
1807-1809       55                    .               .               .
1807-1809       56                    .               .               .
1807-1809       57                    .               .               .
1807-1809       58                    .               .               .
1807-1809       59                    .               .               .
1807-1809       60                    .               .               .
1807-1809       61                    .               .               .
1807-1809       62                    .               .               .
1807-1809       63                    .               .               .
1807-1809       64                    .               .               .
1807-1809       65                    .               .               .
1807-1809       66                    .               .               .
1807-1809       67                    .               .               .
1807-1809       68                    .               .               .
1807-1809       69                    .               .               .
1807-1809       70              6097.09         4404.24        10501.33
1807-1809       71              8096.16         5766.35        13862.51
1807-1809       72              7454.09         5218.01        12672.10
1807-1809       73              6922.34         4756.89        11679.23
1807-1809       74              6329.33         4284.71        10614.04
1807-1809       75              5701.70         3850.71         9552.41
1807-1809       76              5051.83         3367.83         8419.66
1807-1809       77              4524.74         2919.20         7443.94
1807-1809       78              4071.67         2549.25         6620.92
1807-1809       79              3562.34         2176.71         5739.06
1807-1809       80              2861.14         1725.23         4586.37
1807-1809       81              2427.74         1422.21         3849.96
1807-1809       82              2032.32         1151.31         3183.63
1807-1809       83              1675.10          890.22         2565.32
1807-1809       84              1338.26          674.93         2013.20
1807-1809       85              1040.44          507.67         1548.11
1807-1809       86               803.75          369.63         1173.38
1807-1809       87               613.11          268.44          881.56
1807-1809       88               458.32          198.22          656.55
1807-1809       89               340.33          143.44          483.77
1807-1809       90               239.80           95.26          335.06
1807-1809       91               164.38           60.19          224.57
1807-1809       92               110.41           37.80          148.22
1807-1809       93                74.53           23.91           98.44
1807-1809       94                49.10           17.89           67.00
1807-1809       95                31.26           11.69           42.95
1807-1809       96                20.93            6.35           27.28
1807-1809       97                14.44            3.36           17.80
1807-1809       98                 8.94            1.85           10.79
1807-1809       99                 4.61            0.53            5.14
1807-1809      100                 1.78            0.18            1.95
1807-1809      101                 0.80            0.00            0.80
1807-1809      102                 0.32            0.00            0.32
1807-1809      103                 0.00            0.00            0.00
1807-1809      104                 0.00            0.00            0.00
1807-1809      105                 0.00            0.00            0.00
1807-1809      106                 0.00            0.00            0.00
1807-1809      107                 0.00            0.00            0.00
1807-1809      108                 0.00            0.00            0.00
1807-1809      109                 0.00            0.00            0.00
1807-1809      110+                0.00            0.00            0.00
1810-1814        0                    .               .               .
1810-1814        1                    .               .               .
1810-1814        2                    .               .               .
1810-1814        3                    .               .               .
1810-1814        4                    .               .               .
1810-1814        5                    .               .               .
1810-1814        6                    .               .               .
1810-1814        7                    .               .               .
1810-1814        8                    .               .               .
1810-1814        9                    .               .               .
1810-1814       10                    .               .               .
1810-1814       11                    .               .               .
1810-1814       12                    .               .               .
1810-1814       13                    .               .               .
1810-1814       14                    .               .               .
1810-1814       15                    .               .               .
1810-1814       16                    .               .               .
1810-1814       17                    .               .               .
1810-1814       18                    .               .               .
1810-1814       19                    .               .               .
1810-1814       20                    .               .               .
1810-1814       21                    .               .               .
1810-1814       22                    .               .               .
1810-1814       23                    .               .               .
1810-1814       24                    .               .               .
1810-1814       25                    .               .               .
1810-1814       26                    .               .               .
1810-1814       27                    .               .               .
1810-1814       28                    .               .               .
1810-1814       29                    .               .               .
1810-1814       30                    .               .               .
1810-1814       31                    .               .               .
1810-1814       32                    .               .               .
1810-1814       33                    .               .               .
1810-1814       34                    .               .               .
1810-1814       35                    .               .               .
1810-1814       36                    .               .               .
1810-1814       37                    .               .               .
1810-1814       38                    .               .               .
1810-1814       39                    .               .               .
1810-1814       40                    .               .               .
1810-1814       41                    .               .               .
1810-1814       42                    .               .               .
1810-1814       43                    .               .               .
1810-1814       44                    .               .               .
1810-1814       45                    .               .               .
1810-1814       46                    .               .               .
1810-1814       47                    .               .               .
1810-1814       48                    .               .               .
1810-1814       49                    .               .               .
1810-1814       50                    .               .               .
1810-1814       51                    .               .               .
1810-1814       52                    .               .               .
1810-1814       53                    .               .               .
1810-1814       54                    .               .               .
1810-1814       55                    .               .               .
1810-1814       56                    .               .               .
1810-1814       57                    .               .               .
1810-1814       58                    .               .               .
1810-1814       59                    .               .               .
1810-1814       60                    .               .               .
1810-1814       61                    .               .               .
1810-1814       62                    .               .               .
1810-1814       63                    .               .               .
1810-1814       64                    .               .               .
1810-1814       65             10427.58         8215.05        18642.64
1810-1814       66             14587.90        11260.58        25848.48
1810-1814       67             18115.55        13801.23        31916.79
1810-1814       68             21108.81        15978.89        37087.70
1810-1814       69             20008.48        14974.52        34983.00
1810-1814       70             18808.63        13909.41        32718.04
1810-1814       71             17515.35        12811.30        30326.66
1810-1814       72             16222.93        11804.86        28027.80
1810-1814       73             14822.30        10770.72        25593.02
1810-1814       74             13540.43         9750.34        23290.76
1810-1814       75             12271.48         8691.98        20963.46
1810-1814       76             10939.91         7665.66        18605.58
1810-1814       77              9668.20         6696.03        16364.23
1810-1814       78              8368.82         5727.02        14095.84
1810-1814       79              7164.47         4816.83        11981.30
1810-1814       80              6255.53         3953.27        10208.80
1810-1814       81              5296.36         3207.85         8504.21
1810-1814       82              4460.20         2581.23         7041.43
1810-1814       83              3714.42         2060.24         5774.66
1810-1814       84              3056.02         1622.58         4678.60
1810-1814       85              2454.98         1249.02         3704.00
1810-1814       86              1918.92          945.41         2864.32
1810-1814       87              1465.93          706.32         2172.25
1810-1814       88              1087.91          519.42         1607.33
1810-1814       89               786.36          366.86         1153.22
1810-1814       90               566.18          240.10          806.28
1810-1814       91               398.53          154.12          552.64
1810-1814       92               282.83          100.63          383.46
1810-1814       93               194.31           60.42          254.73
1810-1814       94               127.34           35.71          163.06
1810-1814       95                74.16           20.14           94.30
1810-1814       96                43.25           12.32           55.57
1810-1814       97                30.89            8.48           39.37
1810-1814       98                20.23            4.98           25.21
1810-1814       99                11.39            2.32           13.71
1810-1814      100                 5.51            0.49            6.00
1810-1814      101                 1.68            0.00            1.68
1810-1814      102                 0.17            0.00            0.17
1810-1814      103                 0.00            0.00            0.00
1810-1814      104                 0.00            0.00            0.00
1810-1814      105                 0.00            0.00            0.00
1810-1814      106                 0.00            0.00            0.00
1810-1814      107                 0.00            0.00            0.00
1810-1814      108                 0.00            0.00            0.00
1810-1814      109                 0.00            0.00            0.00
1810-1814      110+                0.00            0.00            0.00
1815-1819        0                    .               .               .
1815-1819        1                    .               .               .
1815-1819        2                    .               .               .
1815-1819        3                    .               .               .
1815-1819        4                    .               .               .
1815-1819        5                    .               .               .
1815-1819        6                    .               .               .
1815-1819        7                    .               .               .
1815-1819        8                    .               .               .
1815-1819        9                    .               .               .
1815-1819       10                    .               .               .
1815-1819       11                    .               .               .
1815-1819       12                    .               .               .
1815-1819       13                    .               .               .
1815-1819       14                    .               .               .
1815-1819       15                    .               .               .
1815-1819       16                    .               .               .
1815-1819       17                    .               .               .
1815-1819       18                    .               .               .
1815-1819       19                    .               .               .
1815-1819       20                    .               .               .
1815-1819       21                    .               .               .
1815-1819       22                    .               .               .
1815-1819       23                    .               .               .
1815-1819       24                    .               .               .
1815-1819       25                    .               .               .
1815-1819       26                    .               .               .
1815-1819       27                    .               .               .
1815-1819       28                    .               .               .
1815-1819       29                    .               .               .
1815-1819       30                    .               .               .
1815-1819       31                    .               .               .
1815-1819       32                    .               .               .
1815-1819       33                    .               .               .
1815-1819       34                    .               .               .
1815-1819       35                    .               .               .
1815-1819       36                    .               .               .
1815-1819       37                    .               .               .
1815-1819       38                    .               .               .
1815-1819       39                    .               .               .
1815-1819       40                    .               .               .
1815-1819       41                    .               .               .
1815-1819       42                    .               .               .
1815-1819       43                    .               .               .
1815-1819       44                    .               .               .
1815-1819       45                    .               .               .
1815-1819       46                    .               .               .
1815-1819       47                    .               .               .
1815-1819       48                    .               .               .
1815-1819       49                    .               .               .
1815-1819       50                    .               .               .
1815-1819       51                    .               .               .
1815-1819       52                    .               .               .
1815-1819       53                    .               .               .
1815-1819       54                    .               .               .
1815-1819       55                    .               .               .
1815-1819       56                    .               .               .
1815-1819       57                    .               .               .
1815-1819       58                    .               .               .
1815-1819       59                    .               .               .
1815-1819       60             14795.54        12022.51        26818.04
1815-1819       61             21215.22        17227.20        38442.42
1815-1819       62             26878.65        21752.09        48630.74
1815-1819       63             31779.64        25565.94        57345.58
1815-1819       64             30548.87        24426.71        54975.58
1815-1819       65             29288.87        23273.00        52561.86
1815-1819       66             28057.67        22170.55        50228.22
1815-1819       67             26818.16        21060.83        47878.99
1815-1819       68             25375.49        19785.11        45160.60
1815-1819       69             23826.87        18459.79        42286.66
1815-1819       70             22233.18        17111.19        39344.37
1815-1819       71             20891.16        15854.22        36745.38
1815-1819       72             19533.92        14657.42        34191.35
1815-1819       73             18089.29        13400.17        31489.47
1815-1819       74             16462.57        12094.95        28557.52
1815-1819       75             14816.33        10812.46        25628.79
1815-1819       76             13232.91         9450.12        22683.03
1815-1819       77             11783.44         8239.51        20022.95
1815-1819       78             10470.76         7130.55        17601.32
1815-1819       79              9210.01         6072.39        15282.40
1815-1819       80              7795.11         4947.75        12742.86
1815-1819       81              6604.37         4081.27        10685.64
1815-1819       82              5547.96         3334.23         8882.20
1815-1819       83              4602.35         2651.27         7253.63
1815-1819       84              3765.65         2066.25         5831.90
1815-1819       85              2991.27         1602.73         4594.00
1815-1819       86              2324.24         1228.63         3552.87
1815-1819       87              1802.73          916.18         2718.91
1815-1819       88              1381.66          667.78         2049.44
1815-1819       89              1033.97          473.14         1507.11
1815-1819       90               727.64          314.19         1041.83
1815-1819       91               492.54          212.88          705.42
1815-1819       92               335.16          140.12          475.28
1815-1819       93               219.94           89.03          308.97
1815-1819       94               138.04           57.68          195.72
1815-1819       95                82.70           33.61          116.31
1815-1819       96                48.85           19.49           68.35
1815-1819       97                30.35           12.67           43.02
1815-1819       98                18.86            6.17           25.03
1815-1819       99                 9.02            2.84           11.86
1815-1819      100                 3.84            1.67            5.51
1815-1819      101                 2.00            1.00            3.00
1815-1819      102                 0.33            1.00            1.33
1815-1819      103                 0.00            0.33            0.33
1815-1819      104                 0.00            0.00            0.00
1815-1819      105                 0.00            0.00            0.00
1815-1819      106                 0.00            0.00            0.00
1815-1819      107                 0.00            0.00            0.00
1815-1819      108                 0.00            0.00            0.00
1815-1819      109                 0.00            0.00            0.00
1815-1819      110+                0.00            0.00            0.00
1820-1824        0                    .               .               .
1820-1824        1                    .               .               .
1820-1824        2                    .               .               .
1820-1824        3                    .               .               .
1820-1824        4                    .               .               .
1820-1824        5                    .               .               .
1820-1824        6                    .               .               .
1820-1824        7                    .               .               .
1820-1824        8                    .               .               .
1820-1824        9                    .               .               .
1820-1824       10                    .               .               .
1820-1824       11                    .               .               .
1820-1824       12                    .               .               .
1820-1824       13                    .               .               .
1820-1824       14                    .               .               .
1820-1824       15                    .               .               .
1820-1824       16                    .               .               .
1820-1824       17                    .               .               .
1820-1824       18                    .               .               .
1820-1824       19                    .               .               .
1820-1824       20                    .               .               .
1820-1824       21                    .               .               .
1820-1824       22                    .               .               .
1820-1824       23                    .               .               .
1820-1824       24                    .               .               .
1820-1824       25                    .               .               .
1820-1824       26                    .               .               .
1820-1824       27                    .               .               .
1820-1824       28                    .               .               .
1820-1824       29                    .               .               .
1820-1824       30                    .               .               .
1820-1824       31                    .               .               .
1820-1824       32                    .               .               .
1820-1824       33                    .               .               .
1820-1824       34                    .               .               .
1820-1824       35                    .               .               .
1820-1824       36                    .               .               .
1820-1824       37                    .               .               .
1820-1824       38                    .               .               .
1820-1824       39                    .               .               .
1820-1824       40                    .               .               .
1820-1824       41                    .               .               .
1820-1824       42                    .               .               .
1820-1824       43                    .               .               .
1820-1824       44                    .               .               .
1820-1824       45                    .               .               .
1820-1824       46                    .               .               .
1820-1824       47                    .               .               .
1820-1824       48                    .               .               .
1820-1824       49                    .               .               .
1820-1824       50                    .               .               .
1820-1824       51                    .               .               .
1820-1824       52                    .               .               .
1820-1824       53                    .               .               .
1820-1824       54                    .               .               .
1820-1824       55             18036.74        15602.88        33639.61
1820-1824       56             25901.01        22427.53        48328.53
1820-1824       57             33535.50        28860.04        62395.54
1820-1824       58             40759.69        34803.10        75562.78
1820-1824       59             39826.45        33809.13        73635.58
1820-1824       60             38840.77        32769.33        71610.11
1820-1824       61             37855.47        31671.87        69527.34
1820-1824       62             36708.35        30472.65        67181.00
1820-1824       63             35686.32        29461.89        65148.21
1820-1824       64             34434.09        28315.41        62749.50
1820-1824       65             33045.46        27019.67        60065.13
1820-1824       66             31705.31        25702.18        57407.49
1820-1824       67             30215.24        24226.43        54441.67
1820-1824       68             28725.07        22749.84        51474.91
1820-1824       69             27108.20        21229.01        48337.21
1820-1824       70             25368.55        19614.99        44983.54
1820-1824       71             23654.92        18156.23        41811.15
1820-1824       72             21965.47        16728.19        38693.67
1820-1824       73             20268.58        15335.35        35603.93
1820-1824       74             18656.54        14022.28        32678.82
1820-1824       75             17065.51        12804.19        29869.70
1820-1824       76             15526.63        11418.62        26945.25
1820-1824       77             14050.06        10022.08        24072.13
1820-1824       78             12526.71         8676.82        21203.53
1820-1824       79             11000.01         7414.90        18414.91
1820-1824       80              9401.44         6213.92        15615.36
1820-1824       81              8071.08         5192.14        13263.22
1820-1824       82              6883.60         4302.43        11186.03
1820-1824       83              5728.51         3515.59         9244.11
1820-1824       84              4680.21         2836.30         7516.51
1820-1824       85              3774.10         2231.24         6005.34
1820-1824       86              2972.76         1691.89         4664.65
1820-1824       87              2320.86         1249.19         3570.06
1820-1824       88              1796.42          901.30         2697.72
1820-1824       89              1344.34          640.83         1985.16
1820-1824       90               962.13          448.19         1410.32
1820-1824       91               660.48          297.07          957.55
1820-1824       92               433.83          188.09          621.92
1820-1824       93               276.19          109.25          385.44
1820-1824       94               170.68           65.39          236.08
1820-1824       95               108.15           43.19          151.35
1820-1824       96                70.16           29.17           99.34
1820-1824       97                42.67           17.33           60.00
1820-1824       98                20.00           10.67           30.67
1820-1824       99                12.33            6.33           18.67
1820-1824      100                 7.33            3.33           10.67
1820-1824      101                 2.67            1.00            3.67
1820-1824      102                 1.00            1.00            2.00
1820-1824      103                 0.67            0.33            1.00
1820-1824      104                 0.00            0.00            0.00
1820-1824      105                 0.00            0.00            0.00
1820-1824      106                 0.00            0.00            0.00
1820-1824      107                 0.00            0.00            0.00
1820-1824      108                 0.00            0.00            0.00
1820-1824      109                 0.00            0.00            0.00
1820-1824      110+                0.00            0.00            0.00
1825-1829        0                    .               .               .
1825-1829        1                    .               .               .
1825-1829        2                    .               .               .
1825-1829        3                    .               .               .
1825-1829        4                    .               .               .
1825-1829        5                    .               .               .
1825-1829        6                    .               .               .
1825-1829        7                    .               .               .
1825-1829        8                    .               .               .
1825-1829        9                    .               .               .
1825-1829       10                    .               .               .
1825-1829       11                    .               .               .
1825-1829       12                    .               .               .
1825-1829       13                    .               .               .
1825-1829       14                    .               .               .
1825-1829       15                    .               .               .
1825-1829       16                    .               .               .
1825-1829       17                    .               .               .
1825-1829       18                    .               .               .
1825-1829       19                    .               .               .
1825-1829       20                    .               .               .
1825-1829       21                    .               .               .
1825-1829       22                    .               .               .
1825-1829       23                    .               .               .
1825-1829       24                    .               .               .
1825-1829       25                    .               .               .
1825-1829       26                    .               .               .
1825-1829       27                    .               .               .
1825-1829       28                    .               .               .
1825-1829       29                    .               .               .
1825-1829       30                    .               .               .
1825-1829       31                    .               .               .
1825-1829       32                    .               .               .
1825-1829       33                    .               .               .
1825-1829       34                    .               .               .
1825-1829       35                    .               .               .
1825-1829       36                    .               .               .
1825-1829       37                    .               .               .
1825-1829       38                    .               .               .
1825-1829       39                    .               .               .
1825-1829       40                    .               .               .
1825-1829       41                    .               .               .
1825-1829       42                    .               .               .
1825-1829       43                    .               .               .
1825-1829       44                    .               .               .
1825-1829       45                    .               .               .
1825-1829       46                    .               .               .
1825-1829       47                    .               .               .
1825-1829       48                    .               .               .
1825-1829       49                    .               .               .
1825-1829       50             20458.56        18497.51        38956.07
1825-1829       51             30234.77        27160.18        57394.96
1825-1829       52             39446.21        35124.50        74570.71
1825-1829       53             48418.43        42752.64        91171.07
1825-1829       54             47639.08        41811.01        89450.10
1825-1829       55             46886.22        40950.31        87836.53
1825-1829       56             46079.31        39942.43        86021.75
1825-1829       57             45235.84        38950.48        84186.32
1825-1829       58             44323.18        37845.06        82168.24
1825-1829       59             43303.35        36637.68        79941.03
1825-1829       60             42460.34        35593.24        78053.58
1825-1829       61             41209.05        34418.38        75627.43
1825-1829       62             39976.09        33291.52        73267.61
1825-1829       63             38510.45        31992.38        70502.83
1825-1829       64             36871.30        30500.47        67371.77
1825-1829       65             35017.17        28781.21        63798.39
1825-1829       66             33382.08        27213.05        60595.12
1825-1829       67             31825.79        25713.21        57539.00
1825-1829       68             30346.10        24280.90        54627.00
1825-1829       69             28944.05        22825.64        51769.69
1825-1829       70             27370.95        21238.40        48609.36
1825-1829       71             25879.80        20051.67        45931.47
1825-1829       72             24365.84        18804.90        43170.75
1825-1829       73             22712.53        17427.90        40140.43
1825-1829       74             20950.93        15894.01        36844.94
1825-1829       75             19185.08        14334.20        33519.28
1825-1829       76             17395.81        12656.28        30052.09
1825-1829       77             15646.63        11138.33        26784.96
1825-1829       78             13895.60         9732.39        23627.99
1825-1829       79             12082.05         8397.93        20479.98
1825-1829       80             10373.32         6657.46        17030.79
1825-1829       81              8905.46         5549.67        14455.13
1825-1829       82              7532.86         4546.21        12079.07
1825-1829       83              6259.44         3688.29         9947.74
1825-1829       84              5128.40         2938.10         8066.50
1825-1829       85              4150.55         2297.95         6448.50
1825-1829       86              3257.69         1761.72         5019.41
1825-1829       87              2518.45         1308.78         3827.23
1825-1829       88              1888.71          933.30         2822.01
1825-1829       89              1362.39          651.56         2013.95
1825-1829       90               948.42          438.89         1387.32
1825-1829       91               669.61          287.63          957.24
1825-1829       92               471.00          186.00          657.00
1825-1829       93               320.00          111.00          431.00
1825-1829       94               211.33           59.67          271.00
1825-1829       95               140.33           29.67          170.00
1825-1829       96                90.67           17.33          108.00
1825-1829       97                53.00           11.67           64.67
1825-1829       98                30.00            6.00           36.00
1825-1829       99                16.67            3.00           19.67
1825-1829      100                 6.00            1.67            7.67
1825-1829      101                 2.00            1.00            3.00
1825-1829      102                 1.33            0.67            2.00
1825-1829      103                 1.00            0.00            1.00
1825-1829      104                 1.00            0.00            1.00
1825-1829      105                 1.00            0.00            1.00
1825-1829      106                 0.67            0.00            0.67
1825-1829      107                 0.00            0.00            0.00
1825-1829      108                 0.00            0.00            0.00
1825-1829      109                 0.00            0.00            0.00
1825-1829      110+                0.00            0.00            0.00
1830-1834        0                    .               .               .
1830-1834        1                    .               .               .
1830-1834        2                    .               .               .
1830-1834        3                    .               .               .
1830-1834        4                    .               .               .
