Spain, Death rates (period 5x1), 	Last modified: 18 Sep 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1910        90-94            0.260148        0.286115        0.268579
  1910        95-99            0.358032        0.414791        0.374089
  1910       100-104           0.372622        0.408544        0.380086
  1910       105-109           0.589916        1.468608        0.648198
  1910       110+              1.500000              .        1.500000
  1911           0             0.185131        0.213643        0.199813
  1911         1-4             0.046429        0.047976        0.047210
  1911         5-9             0.006803        0.006638        0.006720
  1911        10-14            0.003572        0.003261        0.003417
  1911        15-19            0.005811        0.005572        0.005695
  1911        20-24            0.007182        0.007503        0.007335
  1911        25-29            0.007545        0.007011        0.007291
  1911        30-34            0.008507        0.007575        0.008062
  1911        35-39            0.008688        0.008820        0.008751
  1911        40-44            0.009771        0.010540        0.010143
  1911        45-49            0.010407        0.013094        0.011712
  1911        50-54            0.014460        0.017507        0.015922
  1911        55-59            0.018505        0.024847        0.021516
  1911        60-64            0.033178        0.037948        0.035409
  1911        65-69            0.048825        0.056968        0.052715
  1911        70-74            0.091696        0.095958        0.093699
  1911        75-79            0.144538        0.156957        0.150415
  1911        80-84            0.167835        0.190100        0.176878
  1911        85-89            0.197041        0.247376        0.215512
  1911        90-94            0.273911        0.322526        0.289647
  1911        95-99            0.358229        0.400325        0.369968
  1911       100-104           0.467730        0.415113        0.456065
  1911       105-109           0.789530        0.542056        0.763987
  1911       110+              4.187500              .        4.187500
  1912           0             0.141334        0.164721        0.153495
  1912         1-4             0.037587        0.039391        0.038500
  1912         5-9             0.006839        0.006681        0.006760
  1912        10-14            0.003558        0.003262        0.003411
  1912        15-19            0.005211        0.005112        0.005163
  1912        20-24            0.006936        0.007150        0.007038
  1912        25-29            0.007355        0.006617        0.007003
  1912        30-34            0.008000        0.007295        0.007664
  1912        35-39            0.008506        0.008225        0.008372
  1912        40-44            0.009344        0.009973        0.009648
  1912        45-49            0.009938        0.013644        0.011737
  1912        50-54            0.013470        0.017303        0.015313
  1912        55-59            0.018616        0.024297        0.021310
  1912        60-64            0.032118        0.037773        0.034757
  1912        65-69            0.047530        0.054161        0.050699
  1912        70-74            0.085928        0.091580        0.088562
  1912        75-79            0.140068        0.151401        0.145414
  1912        80-84            0.156117        0.179374        0.165522
  1912        85-89            0.187450        0.244553        0.208348
  1912        90-94            0.246493        0.283816        0.258401
  1912        95-99            0.346065        0.397406        0.360256
  1912       100-104           0.375597        0.494024        0.403028
  1912       105-109           0.536910        0.863290        0.584449
  1912       110+                    .              .              .
  1913           0             0.153828        0.175357        0.165017
  1913         1-4             0.041799        0.043004        0.042412
  1913         5-9             0.006735        0.006553        0.006644
  1913        10-14            0.003527        0.003360        0.003444
  1913        15-19            0.005232        0.005153        0.005194
  1913        20-24            0.006995        0.007327        0.007151
  1913        25-29            0.007410        0.006978        0.007203
  1913        30-34            0.007812        0.007285        0.007561
  1913        35-39            0.008692        0.008411        0.008558
  1913        40-44            0.009318        0.010574        0.009923
  1913        45-49            0.010243        0.013874        0.012011
  1913        50-54            0.013364        0.017788        0.015483
  1913        55-59            0.018813        0.025019        0.021776
  1913        60-64            0.031723        0.039089        0.035139
  1913        65-69            0.047795        0.057141        0.052268
  1913        70-74            0.084783        0.095290        0.089662
  1913        75-79            0.141382        0.160424        0.150291
  1913        80-84            0.161310        0.186787        0.171577
  1913        85-89            0.191819        0.240010        0.209415
  1913        90-94            0.257165        0.300963        0.270969
  1913        95-99            0.368276        0.400061        0.377038
  1913       100-104           0.461220        0.500976        0.470565
  1913       105-109           0.793127        0.716734        0.782234
  1913       110+              6.000000              .        6.000000
  1914           0             0.155590        0.177379        0.166894
  1914         1-4             0.038536        0.040404        0.039490
  1914         5-9             0.007089        0.006676        0.006881
  1914        10-14            0.003853        0.003432        0.003645
  1914        15-19            0.005622        0.005432        0.005528
  1914        20-24            0.007151        0.007363        0.007251
  1914        25-29            0.007806        0.006844        0.007343
  1914        30-34            0.007645        0.007180        0.007424
  1914        35-39            0.008624        0.008554        0.008590
  1914        40-44            0.009023        0.010382        0.009673
  1914        45-49            0.010570        0.013857        0.012176
  1914        50-54            0.013388        0.017640        0.015415
  1914        55-59            0.019708        0.025744        0.022610
  1914        60-64            0.032415        0.039899        0.035868
  1914        65-69            0.049961        0.058221        0.053906
  1914        70-74            0.085936        0.095589        0.090426
  1914        75-79            0.153167        0.170831        0.161381
  1914        80-84            0.163768        0.191157        0.174749
  1914        85-89            0.199628        0.247748        0.217177
  1914        90-94            0.259338        0.292074        0.269610
  1914        95-99            0.352232        0.412521        0.368878
  1914       100-104           0.490651        0.590104        0.514077
  1914       105-109           0.920168        2.187898        1.067929
  1914       110+              6.000000              .        6.000000
  1915           0             0.155404        0.179737        0.168058
  1915         1-4             0.038283        0.038478        0.038383
  1915         5-9             0.006832        0.006576        0.006703
  1915        10-14            0.003691        0.003211        0.003454
  1915        15-19            0.005300        0.005019        0.005162
  1915        20-24            0.006970        0.007093        0.007028
  1915        25-29            0.007463        0.006652        0.007074
  1915        30-34            0.007876        0.007053        0.007484
  1915        35-39            0.008838        0.008346        0.008602
  1915        40-44            0.009410        0.010825        0.010086
  1915        45-49            0.010169        0.013568        0.011820
  1915        50-54            0.013409        0.018341        0.015779
  1915        55-59            0.018045        0.024137        0.020954
  1915        60-64            0.033553        0.040727        0.036899
  1915        65-69            0.045556        0.054768        0.049867
  1915        70-74            0.088954        0.096203        0.092358
  1915        75-79            0.131471        0.156958        0.143007
  1915        80-84            0.163422        0.192008        0.174812
  1915        85-89            0.198467        0.251977        0.217870
  1915        90-94            0.265585        0.299959        0.276367
  1915        95-99            0.337660        0.401786        0.355388
  1915       100-104           0.520399        0.555723        0.528392
  1915       105-109           0.464508        0.176974        0.434489
  1915       110+                    .              .              .
  1916           0             0.148326        0.168381        0.158764
  1916         1-4             0.035842        0.036180        0.036016
  1916         5-9             0.006939        0.006719        0.006828
  1916        10-14            0.003588        0.003295        0.003443
  1916        15-19            0.005165        0.005166        0.005166
  1916        20-24            0.006924        0.007209        0.007060
  1916        25-29            0.007144        0.006928        0.007041
  1916        30-34            0.007880        0.007381        0.007642
  1916        35-39            0.008002        0.008128        0.008063
  1916        40-44            0.009914        0.010779        0.010328
  1916        45-49            0.009612        0.012704        0.011105
  1916        50-54            0.014301        0.018877        0.016522
  1916        55-59            0.016444        0.022260        0.019206
  1916        60-64            0.035709        0.041626        0.038502
  1916        65-69            0.041697        0.052200        0.046534
  1916        70-74            0.093268        0.099750        0.096334
  1916        75-79            0.114269        0.143923        0.127394
  1916        80-84            0.161197        0.187284        0.171514
  1916        85-89            0.195069        0.253025        0.215891
  1916        90-94            0.257464        0.315609        0.275482
  1916        95-99            0.350654        0.376374        0.357808
  1916       100-104           0.596656        0.666536        0.611682
  1916       105-109           0.380899        1.172214        0.472039
  1916       110+              0.000000              .        0.000000
  1917           0             0.158820        0.180919        0.170286
  1917         1-4             0.036660        0.037472        0.037075
  1917         5-9             0.007000        0.006878        0.006938
  1917        10-14            0.003773        0.003495        0.003635
  1917        15-19            0.005563        0.005316        0.005443
  1917        20-24            0.007167        0.007140        0.007154
  1917        25-29            0.007721        0.007224        0.007485
  1917        30-34            0.008207        0.007610        0.007922
  1917        35-39            0.008122        0.008148        0.008134
  1917        40-44            0.010147        0.011627        0.010853
  1917        45-49            0.009747        0.013443        0.011530
  1917        50-54            0.015103        0.019807        0.017383
  1917        55-59            0.017213        0.024312        0.020592
  1917        60-64            0.036759        0.044359        0.040346
  1917        65-69            0.044792        0.055621        0.049765
  1917        70-74            0.100711        0.107311        0.103831
  1917        75-79            0.122085        0.150520        0.134621
  1917        80-84            0.174030        0.202651        0.185260
  1917        85-89            0.208487        0.265474        0.228796
  1917        90-94            0.280487        0.333894        0.296760
  1917        95-99            0.377783        0.444777        0.396179
  1917       100-104           0.619827        0.608676        0.617480
  1917       105-109           1.466350        1.861842        1.504980
  1917       110+              2.899522              .        2.899522
  1918           0             0.189790        0.215746        0.203236
  1918         1-4             0.056797        0.056853        0.056826
  1918         5-9             0.013352        0.011783        0.012559
  1918        10-14            0.008775        0.006936        0.007859
  1918        15-19            0.013646        0.013519        0.013584
  1918        20-24            0.018956        0.017336        0.018175
  1918        25-29            0.023141        0.022672        0.022919
  1918        30-34            0.024356        0.024261        0.024310
  1918        35-39            0.018924        0.021011        0.019922
  1918        40-44            0.019390        0.022424        0.020840
  1918        45-49            0.015885        0.021401        0.018533
  1918        50-54            0.023074        0.027589        0.025267
  1918        55-59            0.021927        0.029701        0.025614
  1918        60-64            0.046267        0.050899        0.048465
  1918        65-69            0.054101        0.064271        0.058753
  1918        70-74            0.121771        0.121620        0.121699
  1918        75-79            0.136412        0.161708        0.147599
  1918        80-84            0.186746        0.211906        0.196580
  1918        85-89            0.215224        0.268700        0.234106
  1918        90-94            0.297939        0.330289        0.307783
  1918        95-99            0.399419        0.455856        0.414426
  1918       100-104           0.553620        0.603444        0.564230
  1918       105-109           0.778282        1.032070        0.808555
  1918       110+                    .              .              .
  1919           0             0.166498        0.188739        0.178011
  1919         1-4             0.037247        0.038123        0.037691
  1919         5-9             0.007072        0.006906        0.006988
  1919        10-14            0.004220        0.003926        0.004073
  1919        15-19            0.006296        0.006638        0.006461
  1919        20-24            0.008629        0.009212        0.008911
  1919        25-29            0.009247        0.009370        0.009305
  1919        30-34            0.010225        0.010104        0.010167
  1919        35-39            0.008974        0.010270        0.009592
  1919        40-44            0.011041        0.013510        0.012223
  1919        45-49            0.010023        0.014602        0.012208
  1919        50-54            0.016300        0.021925        0.019037
  1919        55-59            0.017265        0.024670        0.020760
  1919        60-64            0.038063        0.045993        0.041848
  1919        65-69            0.044590        0.056179        0.049881
  1919        70-74            0.106366        0.113922        0.109933
  1919        75-79            0.125927        0.150438        0.136853
  1919        80-84            0.170325        0.201710        0.182608
  1919        85-89            0.214097        0.271191        0.234052
  1919        90-94            0.292271        0.360550        0.313041
  1919        95-99            0.417714        0.433136        0.421779
  1919       100-104           0.646219        0.704647        0.658263
  1919       105-109           0.685095        2.290909        0.816915
  1919       110+                    .              .              .
  1920           0             0.192863        0.220131        0.206838
  1920         1-4             0.043429        0.044383        0.043910
  1920         5-9             0.007437        0.007268        0.007352
  1920        10-14            0.004286        0.003940        0.004112
  1920        15-19            0.006347        0.006500        0.006421
  1920        20-24            0.008346        0.008616        0.008476
  1920        25-29            0.009138        0.008519        0.008845
  1920        30-34            0.009665        0.008894        0.009295
  1920        35-39            0.009212        0.009853        0.009518
  1920        40-44            0.010585        0.012416        0.011460
  1920        45-49            0.010334        0.014407        0.012277
  1920        50-54            0.014782        0.020127        0.017366
  1920        55-59            0.017634        0.025239        0.021260
  1920        60-64            0.034178        0.040136        0.036991
  1920        65-69            0.045904        0.056246        0.050675
  1920        70-74            0.092418        0.103243        0.097426
  1920        75-79            0.129450        0.151137        0.139276
  1920        80-84            0.164118        0.190311        0.174370
  1920        85-89            0.200037        0.259314        0.220601
  1920        90-94            0.279050        0.311783        0.288934
  1920        95-99            0.372640        0.437257        0.389465
  1920       100-104           0.576532        0.691209        0.599808
  1920       105-109           0.569383        2.263636        0.624318
  1920       110+                    .              .              .
  1921           0             0.174030        0.197014        0.185872
  1921         1-4             0.039775        0.041177        0.040478
  1921         5-9             0.006450        0.006584        0.006518
  1921        10-14            0.003902        0.003502        0.003701
  1921        15-19            0.005482        0.005413        0.005449
  1921        20-24            0.006991        0.007513        0.007241
  1921        25-29            0.007348        0.007187        0.007272
  1921        30-34            0.007488        0.006967        0.007239
  1921        35-39            0.008060        0.008391        0.008218
  1921        40-44            0.008858        0.010424        0.009607
  1921        45-49            0.009835        0.013699        0.011675
  1921        50-54            0.012792        0.017782        0.015189
  1921        55-59            0.017877        0.024983        0.021304
  1921        60-64            0.029826        0.037864        0.033591
  1921        65-69            0.045314        0.054843        0.049755
  1921        70-74            0.081610        0.095231        0.087788
  1921        75-79            0.133853        0.155848        0.143889
  1921        80-84            0.154810        0.182547        0.165631
  1921        85-89            0.193335        0.246282        0.211573
  1921        90-94            0.253871        0.305913        0.269439
  1921        95-99            0.375409        0.442047        0.392250
  1921       100-104           0.489273        0.515577        0.494740
  1921       105-109           0.654690        1.440729        0.687429
  1921       110+                    .              .              .
  1922           0             0.145688        0.164427        0.155432
  1922         1-4             0.036569        0.037859        0.037221
  1922         5-9             0.005839        0.006112        0.005976
  1922        10-14            0.003430        0.003241        0.003335
  1922        15-19            0.005138        0.004896        0.005019
  1922        20-24            0.006483        0.007168        0.006811
  1922        25-29            0.007260        0.006862        0.007071
  1922        30-34            0.007632        0.007044        0.007350
  1922        35-39            0.007921        0.008479        0.008188
  1922        40-44            0.008678        0.010190        0.009404
  1922        45-49            0.009338        0.013917        0.011510
  1922        50-54            0.012262        0.017279        0.014664
  1922        55-59            0.016850        0.024868        0.020708
  1922        60-64            0.029399        0.038258        0.033560
  1922        65-69            0.043663        0.053961        0.048459
  1922        70-74            0.078708        0.092257        0.084813
  1922        75-79            0.134109        0.156104        0.144019
  1922        80-84            0.150011        0.180535        0.161869
  1922        85-89            0.195638        0.248817        0.213823
  1922        90-94            0.243783        0.286872        0.256533
  1922        95-99            0.338166        0.408078        0.355302
  1922       100-104           0.553244        0.637436        0.571381
  1922       105-109           0.753728        1.384615        0.795888
  1922       110+                    .              .              .
  1923           0             0.153120        0.171399        0.162608
  1923         1-4             0.035391        0.036029        0.035716
  1923         5-9             0.005120        0.005231        0.005175
  1923        10-14            0.003158        0.003076        0.003117
  1923        15-19            0.005008        0.004870        0.004940
  1923        20-24            0.006196        0.006941        0.006553
  1923        25-29            0.006866        0.006539        0.006709
  1923        30-34            0.007034        0.007268        0.007145
  1923        35-39            0.008131        0.008427        0.008273
  1923        40-44            0.008164        0.010543        0.009306
  1923        45-49            0.009694        0.014107        0.011790
  1923        50-54            0.012255        0.017773        0.014883
  1923        55-59            0.017669        0.025611        0.021493
  1923        60-64            0.029684        0.039388        0.034233
  1923        65-69            0.045142        0.055637        0.050039
  1923        70-74            0.079196        0.093969        0.085831
  1923        75-79            0.140610        0.162140        0.150205
  1923        80-84            0.154291        0.183811        0.165705
  1923        85-89            0.193168        0.249463        0.212347
  1923        90-94            0.262877        0.295344        0.272439
  1923        95-99            0.368926        0.400970        0.376692
  1923       100-104           0.496285        0.576319        0.513624
  1923       105-109           0.580567        0.880734        0.608379
  1923       110+                    .              .              .
  1924           0             0.141029        0.161468        0.151619
  1924         1-4             0.031216        0.031783        0.031506
  1924         5-9             0.004761        0.005135        0.004948
  1924        10-14            0.003088        0.002871        0.002980
  1924        15-19            0.004845        0.004665        0.004756
  1924        20-24            0.006018        0.006683        0.006337
  1924        25-29            0.006733        0.006558        0.006648
  1924        30-34            0.006707        0.006875        0.006787
  1924        35-39            0.007682        0.008326        0.007994
  1924        40-44            0.007904        0.010151        0.008979
  1924        45-49            0.009272        0.013758        0.011414
  1924        50-54            0.011700        0.017506        0.014445
  1924        55-59            0.016700        0.025013        0.020707
  1924        60-64            0.028784        0.038612        0.033375
  1924        65-69            0.043224        0.054749        0.048623
  1924        70-74            0.073349        0.088668        0.080214
  1924        75-79            0.133372        0.160212        0.145219
  1924        80-84            0.144891        0.178006        0.157598
  1924        85-89            0.185522        0.247716        0.206741
  1924        90-94            0.246164        0.298404        0.261397
  1924        95-99            0.331643        0.398756        0.348105
  1924       100-104           0.495609        0.542702        0.505467
  1924       105-109           0.828214        1.187755        0.867844
  1924       110+                    .              .              .
  1925           0             0.135408        0.157408        0.146784
  1925         1-4             0.029675        0.029654        0.029664
  1925         5-9             0.004471        0.004878        0.004675
  1925        10-14            0.002943        0.002756        0.002850
  1925        15-19            0.004768        0.004425        0.004598
  1925        20-24            0.005945        0.006379        0.006154
  1925        25-29            0.006350        0.006517        0.006431
  1925        30-34            0.006606        0.006322        0.006471
  1925        35-39            0.007207        0.008115        0.007646
  1925        40-44            0.007964        0.010119        0.008997
  1925        45-49            0.009074        0.013395        0.011141
  1925        50-54            0.012238        0.018177        0.015045
  1925        55-59            0.016170        0.024529        0.020163
  1925        60-64            0.029597        0.039819        0.034414
  1925        65-69            0.042825        0.056128        0.048994
  1925        70-74            0.077742        0.090950        0.083710
  1925        75-79            0.123922        0.153032        0.136473
  1925        80-84            0.154106        0.186628        0.166472
  1925        85-89            0.199493        0.260771        0.220330
  1925        90-94            0.260707        0.304541        0.273350
  1925        95-99            0.364051        0.406361        0.374553
  1925       100-104           0.522965        0.562124        0.530799
  1925       105-109           0.547476        1.071230        0.605743
  1925       110+                    .              .              .
  1926           0             0.133182        0.150657        0.142216
  1926         1-4             0.027643        0.027551        0.027596
  1926         5-9             0.004622        0.004929        0.004776
  1926        10-14            0.002960        0.002870        0.002915
  1926        15-19            0.004805        0.004524        0.004665
  1926        20-24            0.005921        0.006067        0.005992
  1926        25-29            0.006156        0.006539        0.006341
  1926        30-34            0.006628        0.006554        0.006593
  1926        35-39            0.006975        0.007886        0.007415
  1926        40-44            0.007979        0.010723        0.009296
  1926        45-49            0.008591        0.012864        0.010640
  1926        50-54            0.012492        0.018488        0.015322
  1926        55-59            0.014850        0.022803        0.018619
  1926        60-64            0.029496        0.040426        0.034690
  1926        65-69            0.038750        0.051125        0.044447
  1926        70-74            0.075541        0.089277        0.081791
  1926        75-79            0.106493        0.136060        0.119033
  1926        80-84            0.141049        0.175850        0.154146
  1926        85-89            0.186068        0.240917        0.204553
  1926        90-94            0.242948        0.295524        0.257943
  1926        95-99            0.368383        0.413896        0.379736
  1926       100-104           0.496979        0.619894        0.520835
  1926       105-109           0.463390        0.646081        0.482644
  1926       110+                    .              .              .
  1927           0             0.123263        0.142328        0.133096
  1927         1-4             0.024796        0.025094        0.024949
  1927         5-9             0.004420        0.004605        0.004513
  1927        10-14            0.002803        0.002695        0.002749
  1927        15-19            0.004652        0.004431        0.004542
  1927        20-24            0.005947        0.006036        0.005990
  1927        25-29            0.006200        0.006548        0.006368
  1927        30-34            0.006611        0.006926        0.006762
  1927        35-39            0.006790        0.007702        0.007231
  1927        40-44            0.008222        0.010398        0.009267
  1927        45-49            0.008402        0.012604        0.010423
  1927        50-54            0.012089        0.018465        0.015086
  1927        55-59            0.015069        0.022738        0.018693
  1927        60-64            0.029733        0.039926        0.034569
  1927        65-69            0.040999        0.053848        0.046922
  1927        70-74            0.080096        0.091369        0.085218
  1927        75-79            0.115025        0.146007        0.128139
  1927        80-84            0.151105        0.187364        0.164603
  1927        85-89            0.201629        0.263605        0.222362
  1927        90-94            0.253586        0.303431        0.267532
  1927        95-99            0.379948        0.493378        0.407579
  1927       100-104           0.440646        0.491255        0.450164
  1927       105-109           0.434476        0.200573        0.401533
  1927       110+                    .              .              .
  1928           0             0.131925        0.147565        0.139983
  1928         1-4             0.026819        0.026980        0.026901
  1928         5-9             0.004460        0.004541        0.004501
  1928        10-14            0.002718        0.002605        0.002662
  1928        15-19            0.004314        0.004375        0.004344
  1928        20-24            0.005514        0.005583        0.005548
  1928        25-29            0.005851        0.006207        0.006023
  1928        30-34            0.006278        0.006394        0.006334
  1928        35-39            0.006280        0.007362        0.006801
  1928        40-44            0.007554        0.009850        0.008663
  1928        45-49            0.008020        0.012095        0.009975
  1928        50-54            0.011809        0.017229        0.014366
  1928        55-59            0.014548        0.022045        0.018069
  1928        60-64            0.028240        0.037094        0.032447
  1928        65-69            0.038084        0.052367        0.044648
  1928        70-74            0.075031        0.086896        0.080432
  1928        75-79            0.104986        0.133708        0.117175
  1928        80-84            0.134426        0.169675        0.147465
  1928        85-89            0.179550        0.242884        0.200557
  1928        90-94            0.229681        0.252778        0.236105
  1928        95-99            0.337449        0.362330        0.343436
  1928       100-104           0.444237        0.540899        0.461267
  1928       105-109           0.433683        0.242915        0.397747
  1928       110+              0.000000              .        0.000000
  1929           0             0.124256        0.143592        0.134210
  1929         1-4             0.023496        0.024380        0.023947
  1929         5-9             0.004103        0.004084        0.004093
  1929        10-14            0.002578        0.002512        0.002545
  1929        15-19            0.004359        0.004288        0.004324
  1929        20-24            0.005209        0.005503        0.005354
  1929        25-29            0.005578        0.005852        0.005710
  1929        30-34            0.006413        0.006562        0.006485
  1929        35-39            0.006115        0.007047        0.006560
  1929        40-44            0.007714        0.010075        0.008864
  1929        45-49            0.007781        0.011987        0.009791
  1929        50-54            0.012024        0.017845        0.014793
  1929        55-59            0.014239        0.022355        0.018019
  1929        60-64            0.028472        0.038225        0.033108
  1929        65-69            0.038479        0.052585        0.044946
  1929        70-74            0.080470        0.090162        0.084910
  1929        75-79            0.107602        0.135385        0.119422
  1929        80-84            0.137479        0.169282        0.149250
  1929        85-89            0.182215        0.234767        0.199533
  1929        90-94            0.218350        0.252851        0.228054
  1929        95-99            0.349064        0.368104        0.353719
  1929       100-104           0.407114        0.478547        0.419113
  1929       105-109           0.322798        0.121642        0.281788
  1929       110+              0.000000        0.000000        0.000000
  1930           0             0.140891        0.164504        0.152996
  1930         1-4             0.023475        0.024277        0.023883
  1930         5-9             0.003780        0.003953        0.003868
  1930        10-14            0.002438        0.002398        0.002418
  1930        15-19            0.003933        0.004272        0.004100
  1930        20-24            0.005175        0.005385        0.005278
  1930        25-29            0.005536        0.005726        0.005628
  1930        30-34            0.005873        0.006067        0.005968
  1930        35-39            0.005912        0.006985        0.006424
  1930        40-44            0.007162        0.009308        0.008208
  1930        45-49            0.007625        0.011465        0.009463
  1930        50-54            0.010923        0.016447        0.013561
  1930        55-59            0.014238        0.022166        0.017931
  1930        60-64            0.026170        0.035020        0.030326
  1930        65-69            0.036235        0.050288        0.042726
  1930        70-74            0.072835        0.085142        0.078440
  1930        75-79            0.103273        0.126624        0.113329
  1930        80-84            0.129791        0.161511        0.141557
  1930        85-89            0.178396        0.234228        0.196708
  1930        90-94            0.213754        0.273176        0.230423
  1930        95-99            0.314138        0.397832        0.334375
  1930       100-104           0.388389        0.605695        0.423645
  1930       105-109           0.188942        0.161412        0.183485
  1930       110+              0.000000        0.000000        0.000000
  1931           0             0.130550        0.153067        0.142099
  1931         1-4             0.021935        0.022743        0.022345
  1931         5-9             0.003650        0.003885        0.003769
  1931        10-14            0.002464        0.002492        0.002478
  1931        15-19            0.004149        0.004397        0.004271
  1931        20-24            0.005415        0.005673        0.005542
  1931        25-29            0.005547        0.005656        0.005600
  1931        30-34            0.006075        0.006154        0.006113
  1931        35-39            0.006505        0.007465        0.006965
  1931        40-44            0.007207        0.009613        0.008378
  1931        45-49            0.008246        0.012503        0.010286
  1931        50-54            0.011110        0.016912        0.013888
  1931        55-59            0.015736        0.024104        0.019634
  1931        60-64            0.025877        0.035196        0.030214
  1931        65-69            0.039911        0.051804        0.045439
  1931        70-74            0.074919        0.088888        0.081232
  1931        75-79            0.119676        0.141124        0.128970
  1931        80-84            0.146324        0.178496        0.158272
  1931        85-89            0.199981        0.260404        0.219572
  1931        90-94            0.244692        0.295823        0.258830
  1931        95-99            0.341832        0.448160        0.366647
  1931       100-104           0.430032        0.485487        0.438612
  1931       105-109           0.597173        0.975329        0.664109
  1931       110+              0.213305        1.942308        0.384396
  1932           0             0.119040        0.139890        0.129756
  1932         1-4             0.021109        0.021574        0.021345
  1932         5-9             0.003307        0.003531        0.003420
  1932        10-14            0.002312        0.002273        0.002293
  1932        15-19            0.003791        0.003957        0.003873
  1932        20-24            0.005078        0.005069        0.005073
  1932        25-29            0.005132        0.005200        0.005165
  1932        30-34            0.005403        0.005537        0.005468
  1932        35-39            0.006052        0.006785        0.006405
  1932        40-44            0.006495        0.008435        0.007439
  1932        45-49            0.007693        0.011733        0.009630
  1932        50-54            0.010382        0.015301        0.012739
  1932        55-59            0.014943        0.022615        0.018504
  1932        60-64            0.024784        0.033386        0.028781
  1932        65-69            0.038073        0.049826        0.043540
  1932        70-74            0.068457        0.085073        0.075937
  1932        75-79            0.109579        0.134609        0.120330
  1932        80-84            0.134464        0.164908        0.145796
  1932        85-89            0.185908        0.248630        0.205935
  1932        90-94            0.216508        0.270094        0.231183
  1932        95-99            0.316367        0.370216        0.328624
  1932       100-104           0.318684        0.431559        0.335667
  1932       105-109           0.249000        0.317201        0.259145
  1932       110+              1.436081        0.000000        1.359729
  1933           0             0.117449        0.134717        0.126314
  1933         1-4             0.019937        0.020349        0.020146
  1933         5-9             0.003262        0.003644        0.003454
  1933        10-14            0.002294        0.002333        0.002314
  1933        15-19            0.003653        0.003945        0.003796
  1933        20-24            0.004823        0.005102        0.004960
  1933        25-29            0.005184        0.005333        0.005256
  1933        30-34            0.005444        0.005700        0.005568
  1933        35-39            0.006195        0.007207        0.006684
  1933        40-44            0.006879        0.008915        0.007862
  1933        45-49            0.008177        0.012231        0.010137
