Sweden, Exposure to risk (period 5x5), 	Last modified: 23 May 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1751-1754        0            110633.79       113181.68       223815.47
1751-1754      1-4            396893.33       390919.39       787812.72
1751-1754      5-9            367746.07       363606.99       731353.06
1751-1754     10-14           348975.35       348865.47       697840.82
1751-1754     15-19           334613.87       311374.73       645988.59
1751-1754     20-24           331307.04       285162.65       616469.70
1751-1754     25-29           309138.25       276498.94       585637.19
1751-1754     30-34           270913.25       244308.28       515221.53
1751-1754     35-39           226035.33       206597.33       432632.67
1751-1754     40-44           207268.03       182898.15       390166.18
1751-1754     45-49           175789.07       152191.80       327980.87
1751-1754     50-54           175272.30       142002.68       317274.98
1751-1754     55-59           136141.26       101531.22       237672.48
1751-1754     60-64           150305.92       101300.90       251606.81
1751-1754     65-69           114670.09        78287.06       192957.15
1751-1754     70-74            79133.26        51751.90       130885.16
1751-1754     75-79            38946.02        24940.08        63886.10
1751-1754     80-84            25559.18        14947.19        40506.37
1751-1754     85-89            10170.41         5704.17        15874.58
1751-1754     90-94             3319.05         1796.91         5115.96
1751-1754     95-99              778.33          430.43         1208.75
1751-1754    100-104             117.62           66.21          183.84
1751-1754    105-109               3.33            1.84            5.17
1751-1754    110+                  0.00            0.00            0.00
1755-1759        0            137669.67       139773.60       277443.27
1755-1759      1-4            504243.17       497915.01      1002158.17
1755-1759      5-9            487898.31       486550.69       974449.00
1755-1759     10-14           455640.58       457091.58       912732.16
1755-1759     15-19           407681.81       383059.56       790741.37
1755-1759     20-24           422527.99       363543.19       786071.18
1755-1759     25-29           395298.62       341184.62       736483.24
1755-1759     30-34           369422.22       331961.77       701383.99
1755-1759     35-39           310505.42       282080.02       592585.43
1755-1759     40-44           275425.87       247755.66       523181.52
1755-1759     45-49           233343.65       202385.28       435728.93
1755-1759     50-54           216070.21       180081.24       396151.45
1755-1759     55-59           185764.23       146779.51       332543.75
1755-1759     60-64           170236.36       121279.96       291516.32
1755-1759     65-69           140787.32        94606.57       235393.89
1755-1759     70-74           102226.41        67593.44       169819.84
1755-1759     75-79            55535.17        36071.55        91606.72
1755-1759     80-84            33852.93        20435.52        54288.45
1755-1759     85-89            13334.63         7557.17        20891.80
1755-1759     90-94             4090.99         2123.21         6214.20
1755-1759     95-99              878.72          403.69         1282.41
1755-1759    100-104             122.31           44.47          166.77
1755-1759    105-109               4.22            0.31            4.53
1755-1759    110+                  0.00            0.00            0.00
1760-1764        0            137889.53       140512.40       278401.93
1760-1764      1-4            511796.95       503851.54      1015648.49
1760-1764      5-9            490817.38       507392.11       998209.49
1760-1764     10-14           490716.51       489122.28       979838.79
1760-1764     15-19           424028.82       408018.92       832047.74
1760-1764     20-24           417686.82       357633.50       775320.32
1760-1764     25-29           401705.47       338806.96       740512.42
1760-1764     30-34           378341.07       331922.81       710263.88
1760-1764     35-39           331160.93       296498.95       627659.88
1760-1764     40-44           301779.34       267296.94       569076.28
1760-1764     45-49           250032.50       216631.96       466664.46
1760-1764     50-54           225328.61       187498.08       412826.69
1760-1764     55-59           189149.68       151849.33       340999.01
1760-1764     60-64           179213.63       135273.41       314487.04
1760-1764     65-69           124828.77        86784.98       211613.75
1760-1764     70-74           100050.18        64009.25       164059.42
1760-1764     75-79            56497.05        36071.64        92568.69
1760-1764     80-84            35080.34        21613.83        56694.17
1760-1764     85-89            13206.90         7753.00        20959.90
1760-1764     90-94             3973.68         2085.97         6059.65
1760-1764     95-99              705.50          315.17         1020.68
1760-1764    100-104              65.24           15.73           80.97
1760-1764    105-109               0.10            0.00            0.10
1760-1764    110+                  0.00            0.00            0.00
1765-1769        0            136233.48       139664.40       275897.88
1765-1769      1-4            519402.43       512599.85      1032002.28
1765-1769      5-9            507110.82       506967.93      1014078.75
1765-1769     10-14           513775.01       507780.16      1021555.17
1765-1769     15-19           457906.74       452071.05       909977.79
1765-1769     20-24           431541.07       384996.15       816537.22
1765-1769     25-29           388540.01       342912.84       731452.85
1765-1769     30-34           381160.69       337860.73       719021.42
1765-1769     35-39           343818.69       312604.76       656423.44
1765-1769     40-44           320806.44       288320.15       609126.59
1765-1769     45-49           269191.95       234319.84       503511.78
1765-1769     50-54           237541.42       199837.24       437378.66
1765-1769     55-59           196032.44       159511.60       355544.05
