England and Wales, Civilian National Population, Exposure to risk (period 5x5), 	Last modified: 23 Nov 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1841-1844        0            949431.37       975831.48      1925262.85
1841-1844      1-4           3315430.73      3302984.83      6618415.56
1841-1844      5-9           3789117.95      3778232.36      7567350.31
1841-1844     10-14          3527301.03      3559467.46      7086768.50
1841-1844     15-19          3287614.18      3205622.84      6493237.02
1841-1844     20-24          3218673.72      2913862.33      6132536.05
1841-1844     25-29          2790967.07      2524655.70      5315622.77
1841-1844     30-34          2427089.87      2265886.37      4692976.24
1841-1844     35-39          1943617.01      1864649.14      3808266.14
1841-1844     40-44          1765895.15      1705005.84      3470901.00
1841-1844     45-49          1416144.73      1363766.76      2779911.49
1841-1844     50-54          1269048.12      1196542.29      2465590.41
1841-1844     55-59           947405.06       880324.67      1827729.74
1841-1844     60-64           856079.22       776436.60      1632515.82
1841-1844     65-69           632930.69       555079.89      1188010.58
1841-1844     70-74           465079.64       398583.86       863663.50
1841-1844     75-79           286175.72       241962.38       528138.10
1841-1844     80-84           175536.64       135591.02       311127.65
1841-1844     85-89            69373.16        48912.02       118285.18
1841-1844     90-94            20492.33        12599.85        33092.17
1841-1844     95-99             4034.77         2064.79         6099.56
1841-1844    100-104             494.40          194.38          688.79
1841-1844    105-109              26.32            3.22           29.54
1841-1844    110+                  0.00            0.00            0.00
1845-1849        0           1246412.53      1280622.05      2527034.58
1845-1849      1-4           4296240.58      4333579.05      8629819.63
1845-1849      5-9           4909961.56      4930244.44      9840206.00
1845-1849     10-14          4602603.98      4586138.64      9188742.62
1845-1849     15-19          4379751.16      4249885.01      8629636.17
1845-1849     20-24          4043364.21      3779384.50      7822748.71
1845-1849     25-29          3712219.48      3382523.59      7094743.07
1845-1849     30-34          3143463.63      2926419.80      6069883.43
1845-1849     35-39          2754089.82      2615557.51      5369647.33
1845-1849     40-44          2246597.80      2168003.31      4414601.11
1845-1849     45-49          2027089.90      1952146.87      3979236.77
1845-1849     50-54          1591828.32      1516797.35      3108625.67
1845-1849     55-59          1435163.30      1325724.62      2760887.92
1845-1849     60-64          1065743.97       958800.41      2024544.38
1845-1849     65-69           901001.68       791436.65      1692438.33
1845-1849     70-74           605667.95       511277.30      1116945.25
1845-1849     75-79           395412.78       322304.51       717717.29
1845-1849     80-84           230525.06       173846.14       404371.20
1845-1849     85-89            87451.15        59663.73       147114.88
1845-1849     90-94            23794.27        14634.64        38428.90
1845-1849     95-99             4284.10         2265.18         6549.28
1845-1849    100-104             458.34          196.10          654.43
1845-1849    105-109              17.44            2.64           20.08
1845-1849    110+                  0.00            0.00            0.00
1850-1854        0           1374129.21      1410274.41      2784403.62
1850-1854      1-4           4605596.83      4621932.05      9227528.88
1850-1854      5-9           5170432.96      5191774.98     10362207.93
1850-1854     10-14          4871654.42      4872185.91      9743840.33
1850-1854     15-19          4500804.72      4397263.32      8898068.04
1850-1854     20-24          4288121.76      3979559.03      8267680.79
1850-1854     25-29          3871969.97      3527129.65      7399099.62
1850-1854     30-34          3379727.79      3145133.92      6524861.71
1850-1854     35-39          2865692.67      2729160.78      5594853.45
1850-1854     40-44          2497702.03      2395314.10      4893016.13
1850-1854     45-49          2083616.82      2008998.91      4092615.73
1850-1854     50-54          1816837.96      1734570.89      3551408.85
1850-1854     55-59          1442059.18      1350722.27      2792781.44
1850-1854     60-64          1237524.79      1114402.79      2351927.57
1850-1854     65-69           926562.94       803412.20      1729975.14
1850-1854     70-74           671550.64       566232.21      1237782.85
1850-1854     75-79           417624.94       335802.43       753427.37
