Iceland, Exposure to risk (period 5x5), 	Last modified: 24 Apr 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1838-1839        0              1530.38         1567.32         3097.70
1838-1839      1-4              5744.16         5435.78        11179.94
1838-1839      5-9              7869.22         7862.47        15731.69
1838-1839     10-14             5313.75         5375.58        10689.34
1838-1839     15-19             4870.23         4711.39         9581.61
1838-1839     20-24             3718.10         3571.76         7289.85
1838-1839     25-29             3928.58         3459.39         7387.97
1838-1839     30-34             3947.68         3528.95         7476.63
1838-1839     35-39             4813.75         4306.27         9120.02
1838-1839     40-44             4150.67         3648.79         7799.46
1838-1839     45-49             3378.90         2854.60         6233.50
1838-1839     50-54             1953.90         1674.48         3628.38
1838-1839     55-59             1784.46         1274.99         3059.45
1838-1839     60-64             2050.64         1338.31         3388.95
1838-1839     65-69             1921.63         1271.69         3193.32
1838-1839     70-74             1414.54          934.59         2349.13
1838-1839     75-79              856.75          567.07         1423.82
1838-1839     80-84              348.11          233.38          581.49
1838-1839     85-89              136.47           69.67          206.13
1838-1839     90-94               76.18           31.02          107.20
1838-1839     95-99               22.06            8.98           31.03
1838-1839    100-104               0.92            0.31            1.23
1838-1839    105-109               0.00            0.00            0.00
1838-1839    110+                  0.00            0.00            0.00
1840-1844        0              4569.53         4637.84         9207.37
1840-1844      1-4             12722.23        12641.02        25363.25
1840-1844      5-9             17587.48        17016.38        34603.86
1840-1844     10-14            17497.46        17710.15        35207.61
1840-1844     15-19            12894.40        12674.40        25568.81
1840-1844     20-24            10928.74        10453.53        21382.27
1840-1844     25-29             8764.69         8004.87        16769.56
1840-1844     30-34             9950.52         8668.86        18619.38
1840-1844     35-39             9661.76         8415.50        18077.26
1840-1844     40-44            11358.82        10006.21        21365.03
1840-1844     45-49             9114.90         7667.16        16782.06
1840-1844     50-54             7056.23         5901.23        12957.46
1840-1844     55-59             3907.15         3103.19         7010.34
1840-1844     60-64             4146.34         2748.54         6894.88
1840-1844     65-69             4124.81         2649.75         6774.56
1840-1844     70-74             3361.71         2225.03         5586.74
1840-1844     75-79             2058.18         1287.85         3346.02
1840-1844     80-84             1061.99          657.39         1719.38
1840-1844     85-89              264.04          192.30          456.34
1840-1844     90-94              118.57           58.20          176.77
1840-1844     95-99               48.64           13.46           62.10
1840-1844    100-104               2.73            1.47            4.20
1840-1844    105-109               0.00            0.00            0.00
1840-1844    110+                  0.00            0.00            0.00
1845-1849        0              3987.87         4010.72         7998.60
1845-1849      1-4             12990.71        12892.60        25883.30
1845-1849      5-9             15717.12        15562.42        31279.54
1845-1849     10-14            17149.60        16589.54        33739.14
1845-1849     15-19            17138.05        17211.97        34350.02
1845-1849     20-24            12392.28        12004.36        24396.64
1845-1849     25-29            10468.41         9820.03        20288.44
1845-1849     30-34             8302.43         7451.89        15754.32
1845-1849     35-39             9289.56         7940.41        17229.97
1845-1849     40-44             8842.94         7587.68        16430.62
1845-1849     45-49            10391.12         8917.63        19308.75
1845-1849     50-54             7925.22         6635.65        14560.87
1845-1849     55-59             6068.33         5012.31        11080.65
1845-1849     60-64             2945.46         2295.54         5241.00
1845-1849     65-69             2960.79         1960.39         4921.18
1845-1849     70-74             2658.93         1631.89         4290.82
1845-1849     75-79             1887.73         1098.79         2986.52
1845-1849     80-84              956.23          590.44         1546.67
1845-1849     85-89              339.61          212.64          552.26
1845-1849     90-94               66.47           48.82          115.29
1845-1849     95-99               22.77           18.63           41.39
1845-1849    100-104               1.43            0.00            1.43
1845-1849    105-109               0.00            0.00            0.00
1845-1849    110+                  0.00            0.00            0.00
1850-1854        0              4844.28         5009.72         9854.01
1850-1854      1-4             14523.88        14221.21        28745.10
1850-1854      5-9             15019.49        14890.05        29909.53
1850-1854     10-14            15087.00        15029.82        30116.82
1850-1854     15-19            16862.02        16164.27        33026.28
1850-1854     20-24            16667.49        16439.99        33107.48
1850-1854     25-29            11911.57        11338.67        23250.24
1850-1854     30-34            10113.18         9383.48        19496.67
1850-1854     35-39             7844.07         7037.76        14881.83
1850-1854     40-44             8897.96         7455.39        16353.35
1850-1854     45-49             8402.47         7009.79        15412.26
1850-1854     50-54             9668.25         8090.49        17758.73
1850-1854     55-59             7257.09         5931.14        13188.23
1850-1854     60-64             5279.82         4246.99         9526.81
1850-1854     65-69             2381.57         1829.23         4210.81
1850-1854     70-74             2325.34         1438.17         3763.51
1850-1854     75-79             1920.44         1073.76         2994.20
1850-1854     80-84             1194.92          640.12         1835.03
1850-1854     85-89              519.46          285.30          804.76
1850-1854     90-94              146.33           70.20          216.53
1850-1854     95-99               20.46           21.50           41.96
1850-1854    100-104               1.43            1.34            2.77
1850-1854    105-109               0.00            0.00            0.00
1850-1854    110+                  0.00            0.00            0.00
1855-1859        0              5201.54         5210.66        10412.21
1855-1859      1-4             18135.23        18132.48        36267.71
1855-1859      5-9             17968.68        17651.76        35620.45
1855-1859     10-14            14584.46        14463.74        29048.21
1855-1859     15-19            14796.47        14536.41        29332.89
1855-1859     20-24            16535.38        15478.47        32013.85
1855-1859     25-29            16144.33        15330.28        31474.60
1855-1859     30-34            11461.96        10657.47        22119.42
1855-1859     35-39             9664.90         8760.99        18425.89
1855-1859     40-44             7491.39         6624.90        14116.28
1855-1859     45-49             8366.80         6693.10        15059.90
1855-1859     50-54             7880.05         6211.85        14091.89
1855-1859     55-59             8795.26         7119.05        15914.31
1855-1859     60-64             6281.44         4999.25        11280.69
1855-1859     65-69             4451.10         3288.25         7739.36
1855-1859     70-74             1773.43         1269.92         3043.35
1855-1859     75-79             1596.10          884.62         2480.73
1855-1859     80-84             1201.42          620.15         1821.56
1855-1859     85-89              589.97          252.99          842.96
1855-1859     90-94              203.68           83.15          286.83
1855-1859     95-99               35.14           16.21           51.35
1855-1859    100-104               0.25            0.00            0.25
1855-1859    105-109               0.00            0.00            0.00
1855-1859    110+                  0.00            0.00            0.00
1860-1864        0              4985.39         5185.49        10170.88
1860-1864      1-4             16412.92        16056.84        32469.76
1860-1864      5-9             20031.82        20031.94        40063.76
1860-1864     10-14            16973.96        16806.60        33780.56
1860-1864     15-19            14073.08        13672.49        27745.56
1860-1864     20-24            14171.76        13593.19        27764.95
1860-1864     25-29            15893.02        14084.28        29977.30
1860-1864     30-34            15379.48        14143.83        29523.31
1860-1864     35-39            10727.48         9631.70        20359.18
1860-1864     40-44             8976.99         7876.34        16853.34
1860-1864     45-49             6872.58         5663.70        12536.27
1860-1864     50-54             7495.01         5671.58        13166.59
1860-1864     55-59             6749.06         4962.27        11711.32
1860-1864     60-64             7340.06         5565.36        12905.41
1860-1864     65-69             4697.67         3399.84         8097.51
1860-1864     70-74             3022.23         2070.00         5092.23
1860-1864     75-79             1020.37          640.34         1660.70
1860-1864     80-84              640.54          330.68          971.22
1860-1864     85-89              454.41          203.87          658.28
1860-1864     90-94              158.38           62.76          221.14
1860-1864     95-99               36.80           13.66           50.45
1860-1864    100-104               0.25            0.00            0.25
1860-1864    105-109               0.00            0.00            0.00
1860-1864    110+                  0.00            0.00            0.00
1865-1869        0              4981.20         5112.12        10093.33
1865-1869      1-4             17667.89        18082.90        35750.80
1865-1869      5-9             19143.21        18673.88        37817.09
1865-1869     10-14            19222.12        19204.96        38427.07
1865-1869     15-19            16497.57        16128.58        32626.15
1865-1869     20-24            13433.73        12719.97        26153.70
1865-1869     25-29            13605.86        12506.49        26112.35
1865-1869     30-34            14987.55        12857.87        27845.42
1865-1869     35-39            14540.26        12960.09        27500.35
1865-1869     40-44             9997.14         8511.76        18508.90
1865-1869     45-49             8301.10         6848.19        15149.29
1865-1869     50-54             6101.89         4687.63        10789.52
1865-1869     55-59             6310.79         4470.56        10781.35
1865-1869     60-64             5456.87         3646.13         9103.00
1865-1869     65-69             5492.45         3667.04         9159.49
1865-1869     70-74             2901.64         1998.92         4900.56
1865-1869     75-79             1788.07         1102.54         2890.61
1865-1869     80-84              567.67          365.13          932.80
1865-1869     85-89              178.23           99.91          278.14
1865-1869     90-94              115.98           41.18          157.16
1865-1869     95-99               25.00            4.81           29.81
1865-1869    100-104               0.00            0.83            0.83
1865-1869    105-109               0.00            0.00            0.00
1865-1869    110+                  0.00            0.00            0.00
