United Kingdom, Exposure to risk (period 5x5), 	Last modified: 28 Nov 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1922-1924        0           1286867.36      1330540.47      2617407.83
1922-1924      1-4           4929393.36      5047221.04      9976614.40
1922-1924      5-9           5645175.85      5709052.88     11354228.73
1922-1924     10-14          6289505.49      6304024.34     12593529.83
1922-1924     15-19          6286684.11      6179504.20     12466188.31
1922-1924     20-24          6005525.01      5469863.34     11475388.35
1922-1924     25-29          5665759.76      4689002.29     10354762.05
1922-1924     30-34          5310981.05      4466907.34      9777888.39
1922-1924     35-39          5024230.62      4305303.94      9329534.56
1922-1924     40-44          4838242.04      4263431.34      9101673.38
1922-1924     45-49          4368851.65      4007445.01      8376296.66
1922-1924     50-54          3790893.84      3548595.52      7339489.36
1922-1924     55-59          3093175.83      2840581.69      5933757.51
1922-1924     60-64          2511707.13      2226333.92      4738041.05
1922-1924     65-69          1944070.13      1626133.11      3570203.24
1922-1924     70-74          1400710.79      1066120.14      2466830.93
1922-1924     75-79           850361.62       570819.33      1421180.95
1922-1924     80-84           436672.48       254869.50       691541.98
1922-1924     85-89           150438.44        74796.47       225234.91
1922-1924     90-94            35834.82        14676.93        50511.74
1922-1924     95-99             5394.18         1861.67         7255.85
1922-1924    100-104             448.23          128.26          576.49
1922-1924    105-109              19.99            3.43           23.42
1922-1924    110+                  0.00            0.00            0.00
1925-1929        0           1892320.03      1953154.33      3845474.36
1925-1929      1-4           7767820.93      7933265.38     15701086.31
1925-1929      5-9           9728673.90      9935687.54     19664361.44
1925-1929     10-14          9646803.43      9692408.04     19339211.48
1925-1929     15-19         10424939.10     10227354.98     20652294.07
1925-1929     20-24         10244751.83      9766577.57     20011329.41
1925-1929     25-29          9668126.54      8620137.18     18288263.72
1925-1929     30-34          9044179.53      7559694.38     16603873.91
1925-1929     35-39          8489542.81      7224969.56     15714512.38
1925-1929     40-44          8095321.13      6985915.55     15081236.68
1925-1929     45-49          7638190.11      6773032.04     14411222.15
1925-1929     50-54          6804583.94      6245214.49     13049798.43
1925-1929     55-59          5678492.70      5229244.68     10907737.39
1925-1929     60-64          4642687.33      4112250.17      8754937.50
1925-1929     65-69          3584576.20      2998644.21      6583220.41
1925-1929     70-74          2569657.78      1986561.01      4556218.79
1925-1929     75-79          1543073.09      1053207.06      2596280.15
1925-1929     80-84           783384.71       451252.58      1234637.29
1925-1929     85-89           285039.82       138456.83       423496.66
1925-1929     90-94            65263.22        25806.57        91069.79
1925-1929     95-99             9826.79         3173.81        13000.59
1925-1929    100-104             700.93          177.61          878.53
1925-1929    105-109              16.52            6.81           23.33
1925-1929    110+                  0.00            0.00            0.00
1930-1934        0           1730130.08      1791489.73      3521619.81
1930-1934      1-4           6923176.73      7078507.73     14001684.46
1930-1934      5-9           9381648.11      9557544.81     18939192.91
1930-1934     10-14          9651519.82      9835041.54     19486561.36
1930-1934     15-19          9549014.14      9500542.11     19049556.25
1930-1934     20-24         10272031.32      9826803.10     20098834.42
1930-1934     25-29         10047240.53      9494571.21     19541811.74
1930-1934     30-34          9412236.05      8575025.77     17987261.82
1930-1934     35-39          8772547.08      7414238.45     16186785.53
1930-1934     40-44          8223352.59      7024967.54     15248320.13
1930-1934     45-49          7811271.13      6726187.19     14537458.32
1930-1934     50-54          7238644.09      6370416.70     13609060.78
1930-1934     55-59          6323528.26      5718072.19     12041600.45
1930-1934     60-64          5170963.61      4613534.84      9784498.45
1930-1934     65-69          4074800.32      3424489.18      7499289.50
1930-1934     70-74          2923142.32      2248543.93      5171686.25
1930-1934     75-79          1780684.98      1225994.47      3006679.45
1930-1934     80-84           884052.10       514534.80      1398586.90
1930-1934     85-89           311512.60       148396.69       459909.29
1930-1934     90-94            75008.54        28753.30       103761.84
1930-1934     95-99            10450.14         3076.40        13526.54
1930-1934    100-104             785.52          180.57          966.09
1930-1934    105-109              29.91            0.74           30.65
1930-1934    110+                  0.00            0.00            0.00
1935-1939        0           1690092.95      1763817.54      3453910.50
1935-1939      1-4           6534458.21      6755461.72     13289919.92
1935-1939      5-9           8508094.46      8682959.03     17191053.49
1935-1939     10-14          9358069.93      9485298.06     18843367.99
1935-1939     15-19          9674556.74      9643502.09     19318058.83
1935-1939     20-24          9552171.25      9054261.96     18606433.21
1935-1939     25-29         10201116.25      9642649.98     19843766.23
1935-1939     30-34          9920797.29      9408494.69     19329291.98
1935-1939     35-39          9245396.30      8376751.57     17622147.87
1935-1939     40-44          8580935.00      7201186.79     15782121.79
1935-1939     45-49          8044041.74      6854196.65     14898238.39
1935-1939     50-54          7506383.29      6416114.98     13922498.27
1935-1939     55-59          6835694.43      5936463.44     12772157.87
1935-1939     60-64          5791235.31      5072943.86     10864179.16
1935-1939     65-69          4597327.32      3902915.68      8500243.00
1935-1939     70-74          3350028.71      2582896.60      5932925.31
1935-1939     75-79          2061715.68      1398034.05      3459749.73
1935-1939     80-84          1024244.78       603015.87      1627260.65
1935-1939     85-89           365600.70       173385.65       538986.35
1935-1939     90-94            84584.24        30965.34       115549.58
1935-1939     95-99            12095.18         3366.85        15462.03
1935-1939    100-104             792.31          184.17          976.48
1935-1939    105-109              35.02            6.29           41.30
1935-1939    110+                  0.00            0.00            0.00
1940-1944        0           1777619.55      1867354.56      3644974.11
1940-1944      1-4           6669768.23      6934611.24     13604379.47
