Norway, Exposure to risk (period 5x5), 	Last modified: 01 Aug 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1846-1849        0             75621.25        78303.83       153925.08
1846-1849      1-4            263035.58       270128.92       533164.50
1846-1849      5-9            289169.42       293002.83       582172.25
1846-1849     10-14           275717.92       279233.67       554951.58
1846-1849     15-19           264490.92       266538.08       531029.00
1846-1849     20-24           260924.83       251671.00       512595.83
1846-1849     25-29           235647.42       223781.17       459428.58
1846-1849     30-34           183431.42       177160.67       360592.08
1846-1849     35-39           144740.00       142337.17       287077.17
1846-1849     40-44           143032.58       138053.00       281085.58
1846-1849     45-49           135692.75       126833.92       262526.67
1846-1849     50-54           125714.33       115683.92       241398.25
1846-1849     55-59           109086.33        97312.25       206398.58
1846-1849     60-64            84732.33        72181.25       156913.58
1846-1849     65-69            68050.25        54495.58       122545.83
1846-1849     70-74            47483.17        36517.58        84000.75
1846-1849     75-79            30334.50        22700.08        53034.58
1846-1849     80-84            20654.33        13856.83        34511.17
1846-1849     85-89             9661.83         5769.83        15431.67
1846-1849     90-94             2785.67         1457.58         4243.25
1846-1849     95-99              765.25          352.08         1117.33
1846-1849    100-104              86.25           33.92          120.17
1846-1849    105-109               4.33            0.00            4.33
1846-1849    110+                  0.00            0.00            0.00
1850-1854        0            103356.58       106826.42       210183.00
1850-1854      1-4            356797.58       366294.00       723091.58
1850-1854      5-9            389740.83       400894.00       790634.83
1850-1854     10-14           338844.67       346003.92       684848.58
1850-1854     15-19           344639.42       334983.67       679623.08
1850-1854     20-24           335141.33       315557.58       650698.92
1850-1854     25-29           310385.17       295327.00       605712.17
1850-1854     30-34           262965.25       256353.50       519318.75
1850-1854     35-39           202414.25       197619.58       400033.83
1850-1854     40-44           169020.00       163755.42       332775.42
1850-1854     45-49           171997.42       159428.75       331426.17
1850-1854     50-54           159642.33       144583.25       304225.58
1850-1854     55-59           142763.67       127925.67       270689.33
1850-1854     60-64           120816.50       104243.67       225060.17
1850-1854     65-69            89136.58        72591.17       161727.75
1850-1854     70-74            63556.08        47937.42       111493.50
1850-1854     75-79            39075.58        28275.83        67351.42
1850-1854     80-84            26108.17        17403.83        43512.00
1850-1854     85-89            11529.00         7125.50        18654.50
1850-1854     90-94             3745.33         1984.17         5729.50
1850-1854     95-99              666.08          266.25          932.33
1850-1854    100-104              65.42           25.08           90.50
1850-1854    105-109               0.58            0.00            0.58
1850-1854    110+                  0.00            0.00            0.00
1855-1859        0            115731.75       120838.92       236570.67
1855-1859      1-4            398008.42       412738.58       810747.00
1855-1859      5-9            428636.50       440899.42       869535.92
1855-1859     10-14           380388.08       389864.00       770252.08
1855-1859     15-19           328673.50       330886.50       659560.00
1855-1859     20-24           340083.83       312472.92       652556.75
1855-1859     25-29           326506.08       296489.58       622995.67
1855-1859     30-34           289837.75       277077.17       566914.92
1855-1859     35-39           238917.25       236854.42       475771.67
1855-1859     40-44           187960.50       182816.08       370776.58
1855-1859     45-49           159012.33       150499.25       309511.58
1855-1859     50-54           163038.50       145820.58       308859.08
1855-1859     55-59           146230.42       129700.33       275930.75
1855-1859     60-64           127680.75       111068.00       238748.75
1855-1859     65-69           103315.42        86527.25       189842.67
1855-1859     70-74            70278.58        54832.83       125111.42
1855-1859     75-79            42124.50        29943.58        72068.08
1855-1859     80-84            27808.67        18598.42        46407.08
1855-1859     85-89            12120.50         7307.75        19428.25
1855-1859     90-94             3535.25         1992.17         5527.42
1855-1859     95-99              793.08          364.50         1157.58
1855-1859    100-104              33.92            2.25           36.17
1855-1859    105-109               0.08            0.00            0.08
1855-1859    110+                  0.00            0.00            0.00
1860-1864        0            120532.17       126223.25       246755.42
1860-1864      1-4            429196.33       445105.75       874302.08
1860-1864      5-9            472716.75       489549.75       962266.50
1860-1864     10-14           416150.50       427498.67       843649.17
1860-1864     15-19           376397.58       373022.75       749420.33
1860-1864     20-24           326124.50       309896.75       636021.25
1860-1864     25-29           317334.58       291062.58       608397.17
1860-1864     30-34           299642.50       279722.50       579365.00
1860-1864     35-39           268884.08       260149.58       529033.67
1860-1864     40-44           231340.92       225164.08       456505.00
1860-1864     45-49           183985.25       174550.42       358535.67
