Ireland, Exposure to risk (period 5x10), 	Last modified: 12 Jun 2022;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1950-1959        0            296959.65       310856.06       607815.71
1950-1959      1-4           1177194.30      1230878.12      2408072.42
1950-1959      5-9           1420176.41      1488567.18      2908743.59
1950-1959     10-14          1268903.97      1328428.11      2597332.08
1950-1959     15-19          1069716.63      1129551.35      2199267.98
1950-1959     20-24           930844.95       989467.11      1920312.06
1950-1959     25-29           898199.92       915151.70      1813351.62
1950-1959     30-34           916778.93       911322.42      1828101.35
1950-1959     35-39           926675.86       938173.74      1864849.60
1950-1959     40-44           892644.23       940690.49      1833334.72
1950-1959     45-49           813307.94       868428.07      1681736.01
1950-1959     50-54           761586.92       791367.22      1552954.14
1950-1959     55-59           688899.45       699915.42      1388814.87
1950-1959     60-64           601753.39       603264.08      1205017.47
1950-1959     65-69           543239.49       535515.42      1078754.90
1950-1959     70-74           475507.60       453875.59       929383.18
1950-1959     75-79           342116.17       316000.37       658116.54
1950-1959     80-84           190691.93       167961.66       358653.58
1950-1959     85-89            70166.00        53780.16       123946.16
1950-1959     90-94            17971.23        10835.56        28806.79
1950-1959     95-99             3115.41         1577.36         4692.76
1950-1959    100-104             217.14           78.83          295.96
1950-1959    105-109               0.44            0.30            0.73
1950-1959    110+                  0.00            0.00            0.00
1960-1969        0            300133.96       315049.09       615183.05
1960-1969      1-4           1203152.21      1255630.98      2458783.18
1960-1969      5-9           1454259.14      1515359.48      2969618.62
1960-1969     10-14          1397229.56      1462196.66      2859426.22
1960-1969     15-19          1216010.47      1283169.94      2499180.41
1960-1969     20-24           890664.72       930136.09      1820800.81
1960-1969     25-29           751602.20       760939.50      1512541.70
1960-1969     30-34           748514.72       748047.46      1496562.17
1960-1969     35-39           797104.88       780033.76      1577138.64
1960-1969     40-44           832587.90       820076.30      1652664.20
1960-1969     45-49           836514.25       851576.48      1688090.73
1960-1969     50-54           789175.50       832514.03      1621689.53
1960-1969     55-59           708391.57       739234.36      1447625.93
1960-1969     60-64           644592.42       635775.93      1280368.35
1960-1969     65-69           568120.09       534132.77      1102252.86
1960-1969     70-74           478096.98       427170.67       905267.65
1960-1969     75-79           337570.64       288875.04       626445.68
1960-1969     80-84           214033.10       168815.87       382848.97
1960-1969     85-89            95645.56        67300.10       162945.66
1960-1969     90-94            27506.15        16152.25        43658.40
1960-1969     95-99             4358.73         2017.49         6376.23
1960-1969    100-104             254.05           99.18          353.23
1960-1969    105-109               8.53           16.80           25.33
1960-1969    110+                  0.00            0.47            0.47
1970-1979        0            328633.51       346007.58       674641.09
1970-1979      1-4           1294945.01      1361300.45      2656245.46
1970-1979      5-9           1606548.03      1684212.26      3290760.28
1970-1979     10-14          1552179.59      1621699.34      3173878.93
1970-1979     15-19          1404442.36      1466252.69      2870695.05
1970-1979     20-24          1196568.94      1245110.61      2441679.54
1970-1979     25-29          1027105.05      1064659.77      2091764.82
