Iceland, Exposure to risk (period 5x10), 	Last modified: 24 Apr 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1838-1839        0              1530.38         1567.32         3097.70
1838-1839      1-4              5744.16         5435.78        11179.94
1838-1839      5-9              7869.22         7862.47        15731.69
1838-1839     10-14             5313.75         5375.58        10689.34
1838-1839     15-19             4870.23         4711.39         9581.61
1838-1839     20-24             3718.10         3571.76         7289.85
1838-1839     25-29             3928.58         3459.39         7387.97
1838-1839     30-34             3947.68         3528.95         7476.63
1838-1839     35-39             4813.75         4306.27         9120.02
1838-1839     40-44             4150.67         3648.79         7799.46
1838-1839     45-49             3378.90         2854.60         6233.50
1838-1839     50-54             1953.90         1674.48         3628.38
1838-1839     55-59             1784.46         1274.99         3059.45
1838-1839     60-64             2050.64         1338.31         3388.95
1838-1839     65-69             1921.63         1271.69         3193.32
1838-1839     70-74             1414.54          934.59         2349.13
1838-1839     75-79              856.75          567.07         1423.82
1838-1839     80-84              348.11          233.38          581.49
1838-1839     85-89              136.47           69.67          206.13
1838-1839     90-94               76.18           31.02          107.20
1838-1839     95-99               22.06            8.98           31.03
1838-1839    100-104               0.92            0.31            1.23
1838-1839    105-109               0.00            0.00            0.00
1838-1839    110+                  0.00            0.00            0.00
1840-1849        0              8557.40         8648.56        17205.97
1840-1849      1-4             25712.93        25533.62        51246.55
1840-1849      5-9             33304.60        32578.80        65883.40
1840-1849     10-14            34647.06        34299.69        68946.75
1840-1849     15-19            30032.45        29886.37        59918.82
1840-1849     20-24            23321.02        22457.89        45778.90
1840-1849     25-29            19233.10        17824.90        37058.01
1840-1849     30-34            18252.95        16120.75        34373.70
1840-1849     35-39            18951.32        16355.92        35307.24
1840-1849     40-44            20201.76        17593.89        37795.65
1840-1849     45-49            19506.02        16584.79        36090.81
1840-1849     50-54            14981.45        12536.88        27518.33
1840-1849     55-59             9975.49         8115.51        18090.99
1840-1849     60-64             7091.80         5044.08        12135.88
1840-1849     65-69             7085.60         4610.14        11695.74
1840-1849     70-74             6020.64         3856.92         9877.56
1840-1849     75-79             3945.91         2386.63         6332.54
1840-1849     80-84             2018.22         1247.84         3266.05
1840-1849     85-89              603.65          404.95         1008.60
1840-1849     90-94              185.03          107.02          292.05
1840-1849     95-99               71.41           32.08          103.49
1840-1849    100-104               4.16            1.47            5.63
1840-1849    105-109               0.00            0.00            0.00
1840-1849    110+                  0.00            0.00            0.00
1850-1859        0             10045.83        10220.39        20266.21
1850-1859      1-4             32659.12        32353.69        65012.81
1850-1859      5-9             32988.17        32541.81        65529.98
1850-1859     10-14            29671.46        29493.56        59165.02
1850-1859     15-19            31658.49        30700.68        62359.17
1850-1859     20-24            33202.87        31918.46        65121.33
1850-1859     25-29            28055.89        26668.95        54724.84
1850-1859     30-34            21575.14        20040.95        41616.09
1850-1859     35-39            17508.97        15798.75        33307.72
1850-1859     40-44            16389.35        14080.29        30469.63
1850-1859     45-49            16769.27        13702.88        30472.15
1850-1859     50-54            17548.29        14302.33        31850.62
1850-1859     55-59            16052.35        13050.18        29102.54
1850-1859     60-64            11561.27         9246.24        20807.50
1850-1859     65-69             6832.68         5117.48        11950.16
1850-1859     70-74             4098.77         2708.09         6806.86
1850-1859     75-79             3516.54         1958.39         5474.93
1850-1859     80-84             2396.33         1260.26         3656.59
1850-1859     85-89             1109.43          538.28         1647.72
1850-1859     90-94              350.01          153.35          503.36
1850-1859     95-99               55.59           37.71           93.31
1850-1859    100-104               1.67            1.34            3.01
1850-1859    105-109               0.00            0.00            0.00
1850-1859    110+                  0.00            0.00            0.00
1860-1869        0              9966.59        10297.61        20264.20
1860-1869      1-4             34080.81        34139.74        68220.55
1860-1869      5-9             39175.03        38705.81        77880.84
1860-1869     10-14            36196.08        36011.56        72207.63
1860-1869     15-19            30570.65        29801.07        60371.71
1860-1869     20-24            27605.49        26313.16        53918.65
1860-1869     25-29            29498.88        26590.76        56089.65
1860-1869     30-34            30367.04        27001.69        57368.73
1860-1869     35-39            25267.73        22591.79        47859.53
1860-1869     40-44            18974.13        16388.10        35362.23
1860-1869     45-49            15173.68        12511.89        27685.56
1860-1869     50-54            13596.90        10359.21        23956.10
1860-1869     55-59            13059.85         9432.83        22492.67
1860-1869     60-64            12796.93         9211.48        22008.41
1860-1869     65-69            10190.12         7066.88        17257.00
1860-1869     70-74             5923.87         4068.92         9992.79
1860-1869     75-79             2808.44         1742.87         4551.31
1860-1869     80-84             1208.21          695.81         1904.02
1860-1869     85-89              632.64          303.78          936.42
1860-1869     90-94              274.36          103.94          378.30
1860-1869     95-99               61.79           18.47           80.26
1860-1869    100-104               0.25            0.83            1.08
1860-1869    105-109               0.00            0.00            0.00
1860-1869    110+                  0.00            0.00            0.00
1870-1879        0              9390.10         9449.88        18839.98
1870-1879      1-4             31628.35        31304.13        62932.49
1870-1879      5-9             38035.79        38646.75        76682.54
1870-1879     10-14            38145.87        38123.67        76269.54
1870-1879     15-19            36591.69        35704.82        72296.51
1870-1879     20-24            33610.73        31643.72        65254.45
1870-1879     25-29            27570.70        25021.96        52592.65
1870-1879     30-34            24658.07        21972.86        46630.93
1870-1879     35-39            25926.81        21935.12        47861.92
1870-1879     40-44            26287.32        22114.48        48401.80
1870-1879     45-49            21594.39        17605.20        39199.59
1870-1879     50-54            15640.22        12335.14        27975.36
1870-1879     55-59            11820.24         8872.80        20693.04
1870-1879     60-64             9712.33         6542.92        16255.25
1870-1879     65-69             8493.67         5126.86        13620.53
1870-1879     70-74             6918.63         4192.80        11111.43
1870-1879     75-79             4165.35         2741.28         6906.63
1870-1879     80-84             2004.57         1250.14         3254.71
1870-1879     85-89              607.45          313.21          920.66
1870-1879     90-94              109.90           65.65          175.55
1870-1879     95-99               29.98            8.39           38.37
1870-1879    100-104               1.31            0.00            1.31
1870-1879    105-109               0.00            0.00            0.00
1870-1879    110+                  0.00            0.00            0.00
1880-1889        0              9081.60         9469.25        18550.85
1880-1889      1-4             31699.32        31735.19        63434.51
1880-1889      5-9             36845.28        35890.39        72735.66
1880-1889     10-14            34387.25        33953.39        68340.64
1880-1889     15-19            34914.23        34853.70        69767.93
1880-1889     20-24            34913.43        33240.65        68154.07
1880-1889     25-29            31810.79        28918.08        60728.86
1880-1889     30-34            27830.96        24743.04        52574.00
1880-1889     35-39            22694.33        19758.36        42452.70
1880-1889     40-44            20297.64        17366.99        37664.62
1880-1889     45-49            21190.26        17258.53        38448.79
1880-1889     50-54            21522.97        16722.65        38245.62
1880-1889     55-59            17021.88        12816.52        29838.40
1880-1889     60-64            11706.14         8670.96        20377.10
1880-1889     65-69             8208.73         5605.83        13814.56
1880-1889     70-74             5755.84         3376.97         9132.81
1880-1889     75-79             4007.87         2249.19         6257.07
1880-1889     80-84             2432.49         1312.22         3744.71
1880-1889     85-89              989.43          543.56         1532.98
1880-1889     90-94              283.50          136.00          419.50
1880-1889     95-99               42.03           16.25           58.28
1880-1889    100-104               0.88            0.45            1.33
1880-1889    105-109               0.00            0.00            0.00
1880-1889    110+                  0.00            0.00            0.00
1890-1899        0             10273.68        10530.54        20804.22
1890-1899      1-4             36311.13        37049.28        73360.40
1890-1899      5-9             39435.70        40589.38        80025.08
1890-1899     10-14            34560.63        35125.34        69685.97
1890-1899     15-19            32986.01        32189.64        65175.65
1890-1899     20-24            30938.83        29351.86        60290.69
1890-1899     25-29            30266.21        28212.18        58478.38
1890-1899     30-34            28643.80        26370.34        55014.13
1890-1899     35-39            25315.16        22896.58        48211.74
1890-1899     40-44            22580.96        19922.91        42503.87
1890-1899     45-49            18897.88        15947.91        34845.79
1890-1899     50-54            16656.01        13358.10        30014.12
1890-1899     55-59            16914.30        12597.09        29511.40
1890-1899     60-64            16064.49        11546.95        27611.44
1890-1899     65-69            11734.91         8201.03        19935.93
1890-1899     70-74             7160.54         4755.10        11915.65
1890-1899     75-79             3916.99         2398.11         6315.10
1890-1899     80-84             1902.25         1042.32         2944.57
1890-1899     85-89              848.45          382.76         1231.20
1890-1899     90-94              268.81          138.32          407.12
1890-1899     95-99               53.87           37.14           91.01
1890-1899    100-104               1.42            0.45            1.87
1890-1899    105-109               0.00            0.00            0.00
