Lithuania, Exposure to risk (period 1x5), 	Last modified: 29 Jan 2022;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1964        0            143796.04       150296.43       294092.47
1960-1964        1            145189.66       150652.41       295842.07
1960-1964        2            144825.63       149837.32       294662.95
1960-1964        3            141830.24       146518.42       288348.66
1960-1964        4            137897.19       142235.15       280132.33
1960-1964        5            133530.97       137942.07       271473.04
1960-1964        6            127939.73       132569.73       260509.45
1960-1964        7            124063.95       128477.18       252541.13
1960-1964        8            121637.25       125923.30       247560.55
1960-1964        9            120170.25       124611.71       244781.97
1960-1964       10            118960.55       123110.74       242071.29
1960-1964       11            118599.18       122244.66       240843.84
1960-1964       12            117333.74       120418.44       237752.18
1960-1964       13            114888.23       117306.63       232194.86
1960-1964       14            112665.85       114317.91       226983.76
1960-1964       15            110008.39       110997.71       221006.10
1960-1964       16            108047.29       108365.58       216412.88
1960-1964       17            109935.15       109670.17       219605.32
1960-1964       18            113720.87       112763.43       226484.30
1960-1964       19            116575.76       114841.17       231416.93
1960-1964       20            118505.87       115427.53       233933.40
1960-1964       21            120750.65       115653.27       236403.92
1960-1964       22            121065.51       114283.12       235348.63
1960-1964       23            121189.06       112427.82       233616.88
1960-1964       24            122370.07       111886.96       234257.03
1960-1964       25            123238.88       112098.20       235337.08
1960-1964       26            124108.56       112442.38       236550.94
1960-1964       27            125449.98       112935.83       238385.82
1960-1964       28            125303.78       112411.38       237715.16
1960-1964       29            125515.56       112386.28       237901.84
1960-1964       30            126418.27       112725.13       239143.40
1960-1964       31            128355.91       113391.49       241747.40
1960-1964       32            128705.88       112941.60       241647.48
1960-1964       33            127701.20       109522.99       237224.19
1960-1964       34            126644.17       103502.47       230146.65
1960-1964       35            124347.67        96705.41       221053.08
1960-1964       36            120556.66        89971.02       210527.67
1960-1964       37            116644.63        83713.22       200357.85
1960-1964       38            111901.12        79342.27       191243.39
1960-1964       39            106125.51        76942.08       183067.58
1960-1964       40             99060.06        73391.35       172451.41
1960-1964       41             90704.21        67699.30       158403.51
1960-1964       42             81558.10        60971.60       142529.69
1960-1964       43             74009.94        55214.97       129224.91
1960-1964       44             69165.68        50738.73       119904.41
1960-1964       45             67558.02        48485.36       116043.38
1960-1964       46             70047.32        49353.18       119400.49
1960-1964       47             74975.80        51853.66       126829.46
1960-1964       48             79623.40        54028.69       133652.08
1960-1964       49             83859.45        55864.51       139723.95
1960-1964       50             85852.68        56878.64       142731.32
1960-1964       51             86556.21        61513.26       148069.48
1960-1964       52             86590.52        69440.17       156030.69
1960-1964       53             85886.44        75613.90       161500.33
1960-1964       54             84808.84        79279.43       164088.27
1960-1964       55             83023.42        81142.40       164165.82
1960-1964       56             81732.88        78158.16       159891.04
1960-1964       57             81051.67        71184.88       152236.55
1960-1964       58             79237.32        64380.06       143617.37
1960-1964       59             79144.83        60212.66       139357.50
1960-1964       60             78161.27        56355.62       134516.89
1960-1964       61             76614.93        52431.94       129046.87
1960-1964       62             74071.95        49218.00       123289.95
1960-1964       63             70220.63        46389.38       116610.01
1960-1964       64             66475.28        43945.43       110420.72
1960-1964       65             62408.51        41995.55       104404.06
1960-1964       66             59066.79        40881.45        99948.23
1960-1964       67             55794.81        39056.26        94851.08
1960-1964       68             52401.84        36633.32        89035.16
1960-1964       69             48873.26        34325.17        83198.43
1960-1964       70             45220.10        30964.37        76184.47
1960-1964       71             44457.81        27587.74        72045.55
1960-1964       72             43583.70        24690.16        68273.86
1960-1964       73             40480.42        21503.44        61983.86
1960-1964       74             37309.01        18778.19        56087.20
1960-1964       75             33674.84        16699.23        50374.08
1960-1964       76             29261.28        14886.04        44147.32
1960-1964       77             25904.07        13456.48        39360.55
1960-1964       78             23271.61        12237.85        35509.46
1960-1964       79             20834.52        11042.14        31876.66
1960-1964       80             19053.30        10104.81        29158.12
1960-1964       81             16504.95         8577.72        25082.67
1960-1964       82             14276.47         7190.13        21466.59
1960-1964       83             12285.30         5976.67        18261.97
1960-1964       84             10521.29         4858.65        15379.94
1960-1964       85              8860.25         3878.62        12738.87
1960-1964       86              7416.38         3155.88        10572.26
1960-1964       87              6154.68         2611.95         8766.62
1960-1964       88              5018.52         2158.71         7177.23
1960-1964       89              4116.40         1781.48         5897.88
1960-1964       90              3386.84         1403.26         4790.10
1960-1964       91              2756.19         1078.54         3834.73
