France, Total Population, Exposure to risk (period 1x5), 	Last modified: 23 Aug 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1816-1819        0           1645192.25      1719810.88      3365003.13
1816-1819        1           1511036.63      1562262.00      3073298.63
1816-1819        2           1435883.96      1483443.97      2919327.92
1816-1819        3           1371266.38      1419081.70      2790348.08
1816-1819        4           1320726.14      1367071.38      2687797.52
1816-1819        5           1273687.11      1319372.79      2593059.89
1816-1819        6           1244252.42      1296381.10      2540633.52
1816-1819        7           1218946.36      1275961.52      2494907.88
1816-1819        8           1196672.46      1257059.20      2453731.65
1816-1819        9           1176216.23      1236565.37      2412781.59
1816-1819       10           1165156.94      1217122.88      2382279.82
1816-1819       11           1154158.04      1192037.28      2346195.32
1816-1819       12           1144127.86      1168677.57      2312805.42
1816-1819       13           1138010.07      1150201.17      2288211.25
1816-1819       14           1133079.00      1139710.62      2272789.62
1816-1819       15           1130965.29      1133402.69      2264367.98
1816-1819       16           1133397.69      1126089.92      2259487.61
1816-1819       17           1135393.23      1118722.37      2254115.60
1816-1819       18           1133032.57      1107155.72      2240188.29
1816-1819       19           1115949.24      1086164.89      2202114.13
1816-1819       20           1101785.40      1056342.14      2158127.54
1816-1819       21           1096203.79      1019503.67      2115707.45
1816-1819       22           1084270.45       977559.83      2061830.28
1816-1819       23           1069466.99       933985.42      2003452.41
1816-1819       24           1038600.25       891254.70      1929854.95
1816-1819       25            998872.82       850109.75      1848982.56
1816-1819       26            974194.37       819148.29      1793342.66
1816-1819       27            958290.71       796131.10      1754421.81
1816-1819       28            951175.08       780898.33      1732073.41
1816-1819       29            950326.46       775565.77      1725892.23
1816-1819       30            939684.12       776722.26      1716406.38
1816-1819       31            924098.15       783570.10      1707668.25
1816-1819       32            907052.15       788906.54      1695958.68
1816-1819       33            885337.45       790077.82      1675415.27
1816-1819       34            868726.53       785635.12      1654361.65
1816-1819       35            860547.00       779310.06      1639857.06
1816-1819       36            847314.10       768883.47      1616197.56
1816-1819       37            832734.90       757368.12      1590103.02
1816-1819       38            816526.30       744441.99      1560968.28
1816-1819       39            797404.96       728060.92      1525465.88
1816-1819       40            782316.50       707353.81      1489670.31
1816-1819       41            771571.58       683572.62      1455144.20
1816-1819       42            758693.72       658347.22      1417040.95
1816-1819       43            746533.94       634258.85      1380792.79
1816-1819       44            730241.27       613718.56      1343959.84
1816-1819       45            709554.98       597633.29      1307188.27
1816-1819       46            693158.17       586216.48      1279374.65
1816-1819       47            681210.11       578574.18      1259784.28
1816-1819       48            672228.95       573402.67      1245631.62
1816-1819       49            667361.56       570729.65      1238091.21
1816-1819       50            658920.33       568837.70      1227758.03
1816-1819       51            643338.97       564823.97      1208162.94
1816-1819       52            625880.62       558778.40      1184659.02
1816-1819       53            606836.62       550875.84      1157712.45
1816-1819       54            590891.09       540914.64      1131805.73
1816-1819       55            578211.84       530987.80      1109199.64
1816-1819       56            560693.22       518626.69      1079319.91
1816-1819       57            543176.92       505959.19      1049136.10
1816-1819       58            525369.33       492824.03      1018193.37
1816-1819       59            508459.72       478342.63       986802.34
1816-1819       60            493114.54       463428.63       956543.17
1816-1819       61            471680.05       443652.69       915332.74
1816-1819       62            448915.00       422771.68       871686.68
1816-1819       63            425726.26       401530.73       827256.99
1816-1819       64            402669.86       380027.47       782697.32
1816-1819       65            380334.72       358329.76       738664.49
1816-1819       66            355892.05       334712.35       690604.40
1816-1819       67            331496.07       310944.58       642440.65
1816-1819       68            307419.78       287402.84       594822.62
1816-1819       69            283227.01       264061.96       547288.97
1816-1819       70            259241.81       241621.08       500862.89
1816-1819       71            235158.67       219541.92       454700.59
1816-1819       72            212463.55       198948.45       411412.00
1816-1819       73            190923.92       179495.30       370419.22
1816-1819       74            170980.77       161226.29       332207.06
1816-1819       75            152491.60       143720.22       296211.82
1816-1819       76            135138.07       126949.19       262087.26
1816-1819       77            119070.18       110866.75       229936.93
1816-1819       78            104610.62        95940.43       200551.05
1816-1819       79             93413.04        84532.77       177945.81
1816-1819       80             77168.00        71786.99       148955.00
1816-1819       81             65341.39        60697.93       126039.31
1816-1819       82             54447.15        50645.14       105092.28
1816-1819       83             44631.93        41656.76        86288.69
1816-1819       84             36034.17        33764.65        69798.83
1816-1819       85             28773.56        27021.56        55795.13
1816-1819       86             22873.83        21461.97        44335.80
1816-1819       87             18126.15        16934.45        35060.61
1816-1819       88             14341.31        13316.44        27657.75
1816-1819       89             11333.02        10465.72        21798.74
1816-1819       90              8895.01         8200.96        17095.97
1816-1819       91              6916.11         6410.19        13326.30
1816-1819       92              5314.97         4987.78        10302.75
1816-1819       93              4021.11         3847.42         7868.52
1816-1819       94              2974.66         2923.97         5898.62
1816-1819       95              2133.49         2160.31         4293.81
1816-1819       96              1483.98         1545.00         3028.98
1816-1819       97               999.37         1065.54         2064.91
1816-1819       98               654.65          701.80         1356.45
1816-1819       99               416.70          437.28          853.98
1816-1819      100               262.76          274.94          537.70
1816-1819      101               175.97          187.83          363.80
1816-1819      102               116.76          127.39          244.15
1816-1819      103                76.75           85.37          162.12
1816-1819      104                50.14           56.41          106.55
1816-1819      105                32.39           37.10           69.49
1816-1819      106                20.61           24.08           44.69
1816-1819      107                12.96           15.40           28.35
1816-1819      108                 7.96            9.57           17.52
1816-1819      109                 4.77            5.77           10.54
1816-1819      110+                5.13            5.37           10.50
1820-1824        0           2141107.63      2240303.07      4381410.70
1820-1824        1           1905135.50      1954296.53      3859432.03
1820-1824        2           1815039.98      1851277.19      3666317.16
1820-1824        3           1754923.34      1778771.31      3533694.65
1820-1824        4           1711392.23      1731162.25      3442554.48
1820-1824        5           1664032.14      1689806.05      3353838.19
1820-1824        6           1626073.85      1662839.31      3288913.16
1820-1824        7           1587808.94      1637013.03      3224821.97
1820-1824        8           1548666.57      1611704.16      3160370.72
1820-1824        9           1513900.09      1585413.03      3099313.11
1820-1824       10           1491043.38      1562940.46      3053983.83
1820-1824       11           1470309.65      1541806.18      3012115.83
1820-1824       12           1453086.87      1523651.86      2976738.72
1820-1824       13           1434951.73      1504029.37      2938981.10
1820-1824       14           1418766.77      1481017.85      2899784.62
1820-1824       15           1412355.82      1464352.62      2876708.44
1820-1824       16           1400813.85      1441638.75      2842452.61
1820-1824       17           1387850.02      1418766.53      2806616.55
1820-1824       18           1377133.15      1399123.55      2776256.70
1820-1824       19           1374173.98      1387238.30      2761412.28
1820-1824       20           1371801.57      1374443.99      2746245.57
1820-1824       21           1364126.40      1356827.78      2720954.18
1820-1824       22           1355735.33      1337598.91      2693334.24
1820-1824       23           1344335.07      1314797.10      2659132.17
1820-1824       24           1336105.61      1284277.19      2620382.80
1820-1824       25           1327866.75      1244475.56      2572342.31
1820-1824       26           1309653.84      1198359.07      2508012.91
1820-1824       27           1287110.19      1149604.55      2436714.74
1820-1824       28           1262468.83      1100286.44      2362755.27
1820-1824       29           1226933.22      1050819.17      2277752.40
1820-1824       30           1186508.07      1005714.88      2192222.95
1820-1824       31           1161541.60       974843.91      2136385.51
1820-1824       32           1146011.51       952177.78      2098189.30
1820-1824       33           1141416.70       938914.10      2080330.81
1820-1824       34           1131881.68       935940.29      2067821.97
1820-1824       35           1108512.09       935738.20      2044250.29
1820-1824       36           1090827.16       939386.97      2030214.13
1820-1824       37           1071199.74       941032.39      2012232.13
1820-1824       38           1046695.18       938135.47      1984830.65
1820-1824       39           1026839.42       931032.26      1957871.68
1820-1824       40           1014199.05       922278.31      1936477.36
1820-1824       41            995103.46       906454.26      1901557.72
1820-1824       42            974017.07       888482.53      1862499.60
1820-1824       43            950898.74       868291.57      1819190.31
1820-1824       44            932006.89       844440.75      1776447.64
1820-1824       45            917220.43       817364.41      1734584.84
1820-1824       46            900236.95       788716.27      1688953.22
1820-1824       47            882791.61       760077.63      1642869.24
1820-1824       48            866094.82       732700.90      1598795.72
1820-1824       49            842887.39       707449.40      1550336.79
1820-1824       50            817262.25       687317.00      1504579.24
1820-1824       51            799011.34       673823.78      1472835.12
1820-1824       52            784078.80       663351.05      1447429.85
1820-1824       53            771592.02       654971.73      1426563.75
1820-1824       54            758288.99       649091.43      1407380.42
1820-1824       55            741676.12       643183.58      1384859.69
1820-1824       56            722289.05       634733.64      1357022.69
1820-1824       57            701404.18       624433.69      1325837.86
1820-1824       58            678137.33       611629.40      1289766.72
1820-1824       59            654645.79       596196.04      1250841.82
1820-1824       60            633029.88       580334.30      1213364.18
1820-1824       61            608205.07       561131.38      1169336.45
1820-1824       62            581979.76       540669.88      1122649.64
1820-1824       63            554612.65       519022.04      1073634.69
1820-1824       64            528028.42       496386.48      1024414.90
1820-1824       65            503878.09       474282.21       978160.30
1820-1824       66            477317.25       448674.62       925991.87
1820-1824       67            451405.87       422393.09       873798.96
1820-1824       68            426165.99       395641.94       821807.93
1820-1824       69            399519.30       368408.16       767927.46
1820-1824       70            369399.73       339869.49       709269.22
1820-1824       71            336677.12       309810.22       646487.34
1820-1824       72            303443.44       280078.20       583521.63
1820-1824       73            270808.53       251553.30       522361.83
1820-1824       74            240211.20       224481.70       464692.90
1820-1824       75            211522.65       197946.15       409468.80
1820-1824       76            185515.39       174040.04       359555.43
1820-1824       77            162227.94       152263.86       314491.81
1820-1824       78            141092.67       132195.37       273288.04
1820-1824       79            121735.75       112956.97       234692.71
1820-1824       80            100539.79        94057.51       194597.30
1820-1824       81             84668.12        79227.36       163895.48
1820-1824       82             70177.42        65688.44       135865.86
1820-1824       83             57208.27        53578.37       110786.64
1820-1824       84             45959.10        43074.20        89033.30
1820-1824       85             36589.18        34294.12        70883.30
1820-1824       86             29119.92        27270.43        56390.35
1820-1824       87             23250.78        21729.66        44980.44
1820-1824       88             18647.17        17360.56        36007.73
1820-1824       89             14981.32        13871.84        28853.16
1820-1824       90             11942.26        11004.92        22947.17
1820-1824       91              9368.36         8621.45        17989.81
1820-1824       92              7185.96         6639.74        13825.70
1820-1824       93              5379.38         5031.34        10410.72
1820-1824       94              3921.10         3748.58         7669.68
1820-1824       95              2768.48         2723.80         5492.28
1820-1824       96              1901.43         1924.00         3825.43
1820-1824       97              1265.21         1304.96         2570.17
1820-1824       98               803.84          836.07         1639.92
1820-1824       99               475.77          489.99          965.76
1820-1824      100               275.01          280.06          555.07
1820-1824      101               173.41          179.97          353.38
1820-1824      102               106.33          112.61          218.95
1820-1824      103                63.27           68.04          131.31
1820-1824      104                35.83           39.65           75.48
1820-1824      105                18.77           21.91           40.67
1820-1824      106                 8.51           10.88           19.38
1820-1824      107                 2.93            4.31            7.24
1820-1824      108                 0.39            1.11            1.50
1820-1824      109                 0.00            0.14            0.14
1820-1824      110+                0.00            0.00            0.00
1825-1829        0           2174884.82      2273171.93      4448056.75
1825-1829        1           1940936.80      1992846.52      3933783.32
1825-1829        2           1838025.94      1885815.22      3723841.16
1825-1829        3           1761230.51      1807775.65      3569006.16
1825-1829        4           1713067.05      1754458.21      3467525.26
1825-1829        5           1681040.04      1710422.96      3391463.00
1825-1829        6           1659068.36      1681698.89      3340767.25
1825-1829        7           1639143.88      1656774.34      3295918.22
1825-1829        8           1621615.33      1635894.55      3257509.88
1825-1829        9           1595897.80      1617504.77      3213402.56
1825-1829       10           1561256.04      1600757.85      3162013.89
1825-1829       11           1527616.30      1582441.37      3110057.67
1825-1829       12           1497082.20      1564639.44      3061721.63
1825-1829       13           1469272.49      1547222.84      3016495.32
1825-1829       14           1447806.10      1529033.53      2976839.63
1825-1829       15           1431521.51      1511005.81      2942527.31
1825-1829       16           1418316.99      1494787.89      2913104.88
1825-1829       17           1404375.91      1479513.49      2883889.40
1825-1829       18           1386837.28      1461673.53      2848510.80
1825-1829       19           1367769.32      1438579.98      2806349.30
1825-1829       20           1356388.91      1419071.68      2775460.60
1825-1829       21           1342000.43      1395003.69      2737004.12
1825-1829       22           1327986.47      1369951.81      2697938.28
1825-1829       23           1316691.03      1346691.56      2663382.59
1825-1829       24           1314528.89      1331890.46      2646419.34
1825-1829       25           1313800.85      1318164.26      2631965.12
1825-1829       26           1306012.86      1301069.98      2607082.84
1825-1829       27           1297186.80      1283693.77      2580880.57
1825-1829       28           1285951.40      1264563.46      2550514.86
1825-1829       29           1278615.26      1238662.76      2517278.01
1825-1829       30           1270982.00      1202393.67      2473375.66
1825-1829       31           1252954.29      1158457.30      2411411.59
1825-1829       32           1230375.89      1111261.13      2341637.01
1825-1829       33           1205044.95      1062671.16      2267716.11
1825-1829       34           1168848.78      1012898.85      2181747.63
1825-1829       35           1129736.33       968337.71      2098074.04
1825-1829       36           1105076.52       936949.10      2042025.62
1825-1829       37           1088918.29       913347.43      2002265.72
1825-1829       38           1082476.38       898428.97      1980905.35
1825-1829       39           1071355.59       893323.34      1964678.93
1825-1829       40           1047499.62       890771.91      1938271.53
1825-1829       41           1029211.00       891541.26      1920752.27
1825-1829       42           1009482.51       890529.99      1900012.49
1825-1829       43            985447.35       885207.21      1870654.56
1825-1829       44            965608.17       876069.22      1841677.38
1825-1829       45            953141.28       866104.68      1819245.96
1825-1829       46            934015.39       849309.08      1783324.47
1825-1829       47            913047.29       830463.57      1743510.86
1825-1829       48            890396.98       809752.27      1700149.25
1825-1829       49            871579.92       785755.25      1657335.16
1825-1829       50            855771.54       758271.14      1614042.67
1825-1829       51            836563.71       729002.86      1565566.57
1825-1829       52            816527.65       699506.36      1516034.01
1825-1829       53            796899.50       670939.88      1467839.38
1825-1829       54            771363.68       643898.77      1415262.44
1825-1829       55            744487.61       621792.64      1366280.24
1825-1829       56            724348.48       606627.81      1330976.29
1825-1829       57            707829.79       594367.90      1302197.69
1825-1829       58            693335.80       583684.09      1277019.89
1825-1829       59            677290.89       574752.26      1252043.15
1825-1829       60            656820.41       565210.97      1222031.37
1825-1829       61            632861.85       552300.62      1185162.47
1825-1829       62            606553.13       537064.97      1143618.10
1825-1829       63            577793.30       519299.44      1097092.75
1825-1829       64            549136.11       499232.04      1048368.15
1825-1829       65            524096.02       480189.18      1004285.20
1825-1829       66            496960.30       458481.83       955442.13
1825-1829       67            469398.54       436015.10       905413.64
1825-1829       68            441361.14       412750.41       854111.55
1825-1829       69            416582.50       388924.58       805507.08
1825-1829       70            395860.28       364482.16       760342.44
1825-1829       71            370688.19       337442.95       708131.14
1825-1829       72            343101.42       309578.61       652680.03
1825-1829       73            314087.61       281658.49       595746.11
1825-1829       74            283536.81       254854.48       538391.29
1825-1829       75            250944.64       228072.97       479017.61
1825-1829       76            218758.75       201057.86       419816.60
1825-1829       77            189516.40       175384.86       364901.27
1825-1829       78            163392.85       151463.67       314856.52
1825-1829       79            140564.75       129663.78       270228.52
1825-1829       80            113821.48       104283.17       218104.65
1825-1829       81             94091.48        86144.34       180235.81
1825-1829       82             76706.31        70430.80       147137.12
1825-1829       83             61722.37        57021.85       118744.22
1825-1829       84             49139.92        45759.63        94899.55
1825-1829       85             38879.70        36437.92        75317.62
1825-1829       86             30777.29        28882.50        59659.79
1825-1829       87             24414.58        22768.78        47183.36
1825-1829       88             19412.99        17853.94        37266.93
1825-1829       89             15437.57        13924.78        29362.35
1825-1829       90             12179.52        10771.61        22951.13
1825-1829       91              9489.47         8290.44        17779.91
1825-1829       92              7280.72         6363.19        13643.91
1825-1829       93              5494.92         4869.59        10364.51
1825-1829       94              4070.49         3697.69         7768.19
1825-1829       95              2940.52         2750.44         5690.96
1825-1829       96              2061.52         1978.19         4039.71
1825-1829       97              1387.87         1350.85         2738.72
1825-1829       98               895.51          870.48         1765.99
1825-1829       99               548.80          522.63         1071.43
1825-1829      100               329.76          310.58          640.33
1825-1829      101               213.53          203.76          417.29
1825-1829      102               135.78          131.17          266.95
1825-1829      103                84.21           83.02          167.24
1825-1829      104                50.53           51.25          101.78
1825-1829      105                28.82           29.86           58.68
1825-1829      106                15.14           15.99           31.13
1825-1829      107                 6.94            7.33           14.27
1825-1829      108                 2.17            2.41            4.58
1825-1829      109                 0.09            0.37            0.46
1825-1829      110+                0.00            0.00            0.00
1830-1834        0           2161063.64      2259144.10      4420207.74
1830-1834        1           1941743.58      1985182.78      3926926.36
1830-1834        2           1851489.45      1885725.92      3737215.37
1830-1834        3           1783577.00      1811326.16      3594903.16
1830-1834        4           1734763.45      1761707.74      3496471.19
1830-1834        5           1688585.97      1720395.12      3408981.09
1830-1834        6           1655479.19      1693801.64      3349280.83
1830-1834        7           1626453.46      1669577.15      3296030.62
1830-1834        8           1602180.45      1648262.69      3250443.15
1830-1834        9           1583127.10      1628482.21      3211609.31
1830-1834       10           1568825.19      1612949.82      3181775.01
1830-1834       11           1553375.36      1596978.31      3150353.67
1830-1834       12           1539723.86      1583532.25      3123256.11
1830-1834       13           1527753.90      1572778.15      3100532.05
1830-1834       14           1510688.85      1561609.88      3072298.73
1830-1834       15           1489954.13      1548740.25      3038694.38
1830-1834       16           1469680.18      1534655.74      3004335.92
1830-1834       17           1447133.46      1519140.92      2966274.38
1830-1834       18           1423055.35      1502269.09      2925324.43
1830-1834       19           1401410.50      1483782.74      2885193.24
1830-1834       20           1378922.67      1459898.01      2838820.67
1830-1834       21           1359212.60      1437417.44      2796630.04
1830-1834       22           1340769.34      1414449.94      2755219.28
1830-1834       23           1322533.55      1390419.45      2712953.00
1830-1834       24           1305130.46      1363412.02      2668542.48
1830-1834       25           1294241.07      1340605.07      2634846.14
1830-1834       26           1281829.05      1320202.45      2602031.50
1830-1834       27           1269855.81      1302204.03      2572059.84
1830-1834       28           1257775.77      1285900.76      2543676.53
1830-1834       29           1252507.06      1275421.51      2527928.57
1830-1834       30           1251217.44      1266443.99      2517661.43
1830-1834       31           1242444.43      1249895.18      2492339.62
1830-1834       32           1231947.71      1230844.49      2462792.21
1830-1834       33           1220401.53      1209952.57      2430354.11
1830-1834       34           1214274.23      1185194.24      2399468.48
1830-1834       35           1205836.44      1150624.02      2356460.47
1830-1834       36           1187591.05      1107635.70      2295226.75
1830-1834       37           1164930.65      1061330.24      2226260.89
1830-1834       38           1139439.86      1013484.42      2152924.28
1830-1834       39           1102939.87       963494.59      2066434.46
