Germany, Exposure to risk (period 1x5), 	Last modified: 03 Jun 2022;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1990-1994        0           2036323.21      2146148.74      4182471.95
1990-1994        1           2105719.42      2216360.20      4322079.62
1990-1994        2           2163241.30      2277719.20      4440960.49
1990-1994        3           2202935.95      2320254.79      4523190.74
1990-1994        4           2197208.18      2312661.74      4509869.93
1990-1994        5           2171070.51      2286138.08      4457208.58
1990-1994        6           2139715.01      2253114.14      4392829.15
1990-1994        7           2118665.81      2229417.57      4348083.39
1990-1994        8           2111206.22      2219851.43      4331057.66
1990-1994        9           2121170.84      2228895.60      4350066.44
1990-1994       10           2124787.56      2231700.48      4356488.04
1990-1994       11           2113833.81      2219874.84      4333708.65
1990-1994       12           2090821.17      2196514.81      4287335.98
1990-1994       13           2057517.13      2162837.20      4220354.33
1990-1994       14           2013725.29      2119889.41      4133614.70
1990-1994       15           1984092.27      2092843.44      4076935.71
1990-1994       16           1981176.01      2091874.73      4073050.74
1990-1994       17           2000737.45      2110871.10      4111608.55
1990-1994       18           2098286.83      2207914.91      4306201.74
1990-1994       19           2252473.30      2357857.74      4610331.03
1990-1994       20           2440101.32      2548958.31      4989059.63
1990-1994       21           2658157.85      2781986.87      5440144.73
1990-1994       22           2877691.72      3027864.58      5905556.30
1990-1994       23           3051015.79      3226344.70      6277360.49
1990-1994       24           3194395.44      3394568.47      6588963.91
1990-1994       25           3311603.90      3535682.03      6847285.94
1990-1994       26           3388983.38      3629633.26      7018616.64
1990-1994       27           3426436.55      3676837.83      7103274.38
1990-1994       28           3430071.11      3680850.12      7110921.23
1990-1994       29           3408001.78      3647926.63      7055928.41
1990-1994       30           3359024.70      3586842.76      6945867.46
1990-1994       31           3280558.11      3495320.04      6775878.15
1990-1994       32           3189040.06      3393490.34      6582530.40
1990-1994       33           3102798.72      3299556.56      6402355.27
1990-1994       34           3016888.29      3205218.63      6222106.92
1990-1994       35           2941317.39      3115264.02      6056581.41
1990-1994       36           2880754.61      3034140.33      5914894.94
1990-1994       37           2841207.93      2971691.19      5812899.12
1990-1994       38           2810081.37      2920501.02      5730582.39
1990-1994       39           2788053.27      2882718.78      5670772.05
1990-1994       40           2770790.86      2858781.27      5629572.13
1990-1994       41           2733574.36      2825785.06      5559359.41
1990-1994       42           2656155.46      2753532.99      5409688.45
1990-1994       43           2565748.61      2666689.86      5232438.47
1990-1994       44           2396319.88      2494025.22      4890345.09
1990-1994       45           2288298.90      2379399.00      4667697.90
1990-1994       46           2273566.54      2360799.47      4634366.00
1990-1994       47           2299219.65      2385251.62      4684471.27
1990-1994       48           2388777.67      2476216.77      4864994.44
1990-1994       49           2632212.17      2724878.00      5357090.16
1990-1994       50           2835716.83      2931114.83      5766831.67
1990-1994       51           2948112.00      3037732.00      5985844.00
1990-1994       52           3025986.17      3104100.33      6130086.50
1990-1994       53           3034332.67      3096494.50      6130827.17
1990-1994       54           2959076.00      3002344.83      5961420.83
1990-1994       55           2846119.33      2871419.17      5717538.50
1990-1994       56           2691846.17      2698750.00      5390596.17
1990-1994       57           2530153.33      2516025.33      5046178.67
1990-1994       58           2397763.67      2362054.83      4759818.50
1990-1994       59           2297832.67      2238383.83      4536216.50
1990-1994       60           2230745.17      2141207.17      4371952.34
1990-1994       61           2224374.50      2099084.67      4323459.17
1990-1994       62           2255824.67      2077531.00      4333355.67
1990-1994       63           2277936.50      2014224.83      4292161.33
