Hong Kong, Exposure to risk (period 5x1), 	Last modified: 27 Sep 2022;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1986           0             36995.40        39917.28        76912.68
  1986         1-4            163590.00       175977.91       339567.91
  1986         5-9            202530.95       218758.32       421289.27
  1986        10-14           208563.47       228354.42       436917.89
  1986        15-19           216339.00       235442.50       451781.50
  1986        20-24           279241.56       289687.25       568928.81
  1986        25-29           298656.36       315275.69       613932.04
  1986        30-34           246518.22       268226.91       514745.13
  1986        35-39           196605.44       223803.43       420408.86
  1986        40-44           115946.45       142346.48       258292.93
  1986        45-49           117271.95       141432.38       258704.34
  1986        50-54           126766.29       147407.69       274173.98
  1986        55-59           121626.03       132852.90       254478.93
  1986        60-64           107567.51       107905.13       215472.64
  1986        65-69            85974.18        79470.11       165444.29
  1986        70-74            68241.68        55149.08       123390.76
  1986        75-79            43341.93        26780.45        70122.38
  1986        80-84            21242.72         8830.65        30073.37
  1986        85-89            10112.10         2871.67        12983.77
  1986        90-94             3247.89          571.59         3819.48
  1986        95-99              693.96          106.97          800.93
  1986       100-104              75.70           10.87           86.57
  1986       105-109               1.28            0.00            1.28
  1986       110+                  0.00            0.00            0.00
  1987           0             35570.59        38228.21        73798.80
  1987         1-4            158163.62       170578.82       328742.44
  1987         5-9            204511.20       220426.04       424937.24
  1987        10-14           207352.36       226399.60       433751.97
  1987        15-19           210191.48       229503.16       439694.64
  1987        20-24           267450.29       277376.02       544826.30
  1987        25-29           303151.14       316752.54       619903.68
  1987        30-34           259376.63       279403.16       538779.79
  1987        35-39           209226.93       235278.15       444505.07
  1987        40-44           128475.84       155376.47       283852.31
  1987        45-49           113026.34       137602.17       250628.50
  1987        50-54           125627.48       147078.88       272706.36
  1987        55-59           123153.73       135905.84       259059.56
  1987        60-64           110154.37       111606.52       221760.89
  1987        65-69            88704.09        82531.57       171235.66
  1987        70-74            70053.91        57505.34       127559.25
  1987        75-79            45777.39        29727.79        75505.18
  1987        80-84            22159.56         9544.29        31703.85
  1987        85-89            10847.05         3187.00        14034.05
  1987        90-94             3466.69          604.88         4071.57
  1987        95-99              752.40          111.21          863.61
  1987       100-104              91.19           12.90          104.09
  1987       105-109               2.71            0.00            2.71
  1987       110+                  0.00            0.00            0.00
  1988           0             34745.07        37316.33        72061.40
  1988         1-4            152200.92       164560.74       316761.65
  1988         5-9            207778.54       223680.57       431459.11
  1988        10-14           204195.62       222302.90       426498.51
  1988        15-19           207680.78       226219.77       433900.55
  1988        20-24           254700.31       263100.71       517801.02
  1988        25-29           306900.90       315477.48       622378.38
  1988        30-34           273751.67       291303.31       565054.98
  1988        35-39           220052.13       244129.06       464181.19
  1988        40-44           145475.98       172851.67       318327.64
  1988        45-49           109101.20       134401.73       243502.92
  1988        50-54           123827.33       146028.52       269855.85
  1988        55-59           124303.61       138530.75       262834.36
  1988        60-64           112304.30       115081.34       227385.64
  1988        65-69            91404.34        85405.93       176810.28
  1988        70-74            70953.76        59129.84       130083.59
  1988        75-79            48027.66        32627.49        80655.16
  1988        80-84            23090.53        10339.34        33429.87
  1988        85-89            11485.75         3439.19        14924.94
  1988        90-94             3714.62          666.55         4381.17
  1988        95-99              798.77          105.39          904.16
  1988       100-104              98.68            9.05          107.73
  1988       105-109               3.48            0.07            3.55
  1988       110+                  0.00            0.00            0.00
  1989           0             36924.18        39651.94        76576.12
  1989         1-4            147551.51       159563.54       307115.06
  1989         5-9            207873.08       223884.14       431757.22
  1989        10-14           202906.48       220555.15       423461.62
  1989        15-19           207650.73       225512.48       433163.21
  1989        20-24           240950.32       248626.09       489576.41
  1989        25-29           307625.87       310602.66       618228.53
  1989        30-34           287026.81       301903.52       588930.34
  1989        35-39           229577.26       250678.70       480255.96
  1989        40-44           163976.48       191252.57       355229.04
  1989        45-49           107026.24       132627.03       239653.27
  1989        50-54           121227.32       144103.69       265331.02
  1989        55-59           124428.77       139706.16       264134.93
  1989        60-64           113954.10       118232.15       232186.24
  1989        65-69            93704.07        87906.82       181610.89
  1989        70-74            71978.91        60606.10       132585.01
  1989        75-79            50127.61        35278.39        85406.00
  1989        80-84            24220.64        11361.61        35582.25
  1989        85-89            12119.96         3660.32        15780.28
  1989        90-94             3991.45          753.81         4745.26
  1989        95-99              852.05          107.43          959.48
  1989       100-104             101.73            5.09          106.82
  1989       105-109               4.07            0.00            4.07
  1989       110+                  0.00            0.00            0.00
  1990           0             34665.91        37356.10        72022.01
  1990         1-4            146326.51       157955.60       304282.11
  1990         5-9            204238.33       220469.43       424707.75
  1990        10-14           202185.64       219679.91       421865.55
  1990        15-19           205847.90       223660.28       429508.18
  1990        20-24           230575.36       236476.10       467051.46
  1990        25-29           305675.92       302652.39       608328.31
