New Zealand, Exposure to risk (period 5x1), 	Last modified: 06 Jun 2022;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1948           0             23445.78        24492.66        47938.43
  1948         1-4             78966.00        82334.23       161300.23
  1948         5-9             82778.15        85058.94       167837.09
  1948        10-14            66270.10        68527.42       134797.51
  1948        15-19            66673.78        69081.18       135754.97
  1948        20-24            69631.85        70286.03       139917.88
  1948        25-29            70719.33        67813.27       138532.60
  1948        30-34            68884.95        67764.89       136649.84
  1948        35-39            65494.42        67171.61       132666.03
  1948        40-44            58532.83        61285.07       119817.89
  1948        45-49            51816.70        53597.03       105413.73
  1948        50-54            46663.80        43453.99        90117.79
  1948        55-59            42540.49        40564.02        83104.50
  1948        60-64            39970.46        39554.22        79524.68
  1948        65-69            35129.14        34116.31        69245.45
  1948        70-74            24144.86        22866.59        47011.45
  1948        75-79            14182.09        12822.24        27004.33
  1948        80-84             7675.59         6191.57        13867.16
  1948        85-89             2835.15         2050.12         4885.27
  1948        90-94              757.60          507.58         1265.17
  1948        95-99              146.56           84.47          231.02
  1948       100-104              33.52           12.79           46.30
  1948       105-109               6.83            2.00            8.83
  1948       110+                  1.23            1.00            2.24
  1949           0             23388.20        24510.48        47898.67
  1949         1-4             85027.91        88583.23       173611.14
  1949         5-9             84802.98        87571.31       172374.29
  1949        10-14            68754.14        70786.53       139540.67
  1949        15-19            65763.67        68344.05       134107.72
  1949        20-24            69019.42        71724.57       140743.99
  1949        25-29            71586.19        69615.84       141202.03
  1949        30-34            68665.10        67275.22       135940.31
  1949        35-39            66636.74        68039.10       134675.84
  1949        40-44            60307.64        62977.41       123285.05
  1949        45-49            52686.50        54996.64       107683.13
  1949        50-54            47431.63        44947.48        92379.11
  1949        55-59            42588.07        39926.71        82514.78
  1949        60-64            40262.34        39279.01        79541.35
  1949        65-69            35363.39        34223.24        69586.63
  1949        70-74            25801.81        24018.80        49820.61
  1949        75-79            14558.92        13147.29        27706.21
  1949        80-84             8127.36         6582.99        14710.35
  1949        85-89             2997.49         2141.96         5139.45
  1949        90-94              802.73          525.02         1327.76
  1949        95-99              155.21           84.81          240.02
  1949       100-104              30.08           12.09           42.17
  1949       105-109               7.44            1.78            9.21
  1949       110+                  1.74            1.23            2.96
  1950           0             23407.57        24573.29        47980.86
  1950         1-4             89498.79        93302.06       182800.85
  1950         5-9             87211.63        90417.36       177628.98
  1950        10-14            72385.74        74396.08       146781.82
  1950        15-19            65034.26        67896.97       132931.23
  1950        20-24            68589.74        72042.87       140632.61
  1950        25-29            71920.24        71408.13       143328.37
  1950        30-34            68901.13        67361.46       136262.58
  1950        35-39            67746.77        68708.65       136455.41
  1950        40-44            61892.27        64499.61       126391.88
  1950        45-49            53571.76        56271.73       109843.49
  1950        50-54            48309.03        46922.86        95231.89
  1950        55-59            42923.65        39645.05        82568.70
  1950        60-64            40324.66        38823.88        79148.54
  1950        65-69            35586.28        34140.93        69727.21
  1950        70-74            27263.71        25126.31        52390.02
  1950        75-79            15217.49        13690.12        28907.61
  1950        80-84             8615.97         7021.92        15637.88
  1950        85-89             3161.27         2243.51         5404.78
  1950        90-94              837.31          552.72         1390.03
  1950        95-99              157.39           82.90          240.30
  1950       100-104              31.24           11.49           42.72
  1950       105-109               7.97            1.73            9.70
  1950       110+                  2.00            1.73            3.73
  1951           0             23720.80        24949.35        48670.15
  1951         1-4             91721.09        95691.28       187412.38
  1951         5-9             90936.60        94607.52       185544.13
  1951        10-14            76691.02        79036.85       155727.87
  1951        15-19            65050.76        67900.31       132951.07
  1951        20-24            68407.60        71697.83       140105.43
  1951        25-29            72023.05        73391.61       145414.66
  1951        30-34            69811.95        68435.50       138247.44
  1951        35-39            68794.09        69003.11       137797.20
  1951        40-44            63322.32        65862.02       129184.34
  1951        45-49            54855.20        57784.81       112640.01
  1951        50-54            49051.47        48849.89        97901.35
  1951        55-59            43408.79        39835.54        83244.33
  1951        60-64            40337.58        38203.60        78541.18
  1951        65-69            36082.11        34068.29        70150.40
  1951        70-74            28117.94        25875.31        53993.26
  1951        75-79            16295.19        14590.33        30885.52
  1951        80-84             9031.20         7402.23        16433.43
  1951        85-89             3331.66         2375.77         5707.43
  1951        90-94              853.38          558.87         1412.25
  1951        95-99              152.83           87.07          239.89
  1951       100-104              29.67            9.49           39.16
  1951       105-109               7.46            2.42            9.87
  1951       110+                  2.47            1.52            3.99
  1952           0             24239.75        25544.58        49784.33
  1952         1-4             92738.30        96863.96       189602.27
  1952         5-9             96496.67       100624.87       197121.55
  1952        10-14            80642.28        83530.70       164172.98
  1952        15-19            66069.50        68611.43       134680.93
  1952        20-24            68425.21        71596.11       140021.32
  1952        25-29            72461.08        75701.85       148162.93
  1952        30-34            71277.55        70496.79       141774.34
  1952        35-39            69641.17        69058.00       138699.17
  1952        40-44            64947.75        67289.81       132237.56
  1952        45-49            56565.36        59559.94       116125.30
  1952        50-54            49904.31        50665.03       100569.34
  1952        55-59            43903.57        40401.05        84304.61
  1952        60-64            40507.41        37646.53        78153.94
  1952        65-69            36656.32        34033.45        70689.77
  1952        70-74            28684.88        26332.91        55017.79
  1952        75-79            17476.55        15572.63        33049.18
  1952        80-84             9420.82         7718.76        17139.59
  1952        85-89             3496.17         2525.19         6021.35
  1952        90-94              892.87          564.65         1457.52
  1952        95-99              156.06           97.58          253.65
  1952       100-104              23.52            8.68           32.20
  1952       105-109               8.88            3.19           12.07
  1952       110+                  2.49            0.52            3.01
  1953           0             24788.18        26137.48        50925.66
  1953         1-4             93916.56        98324.63       192241.19
  1953         5-9            103029.32       107399.53       210428.85
  1953        10-14            83798.86        87202.12       171000.98
  1953        15-19            67872.91        70125.03       137997.94
  1953        20-24            68349.86        71610.63       139960.49
  1953        25-29            73013.30        77685.66       150698.95
  1953        30-34            72985.11        73074.37       146059.48
  1953        35-39            70225.89        69052.87       139278.76
  1953        40-44            66782.98        68722.08       135505.06
  1953        45-49            58335.49        61259.69       119595.17
  1953        50-54            51027.25        52472.47       103499.72
  1953        55-59            44544.26        41319.14        85863.41
  1953        60-64            40755.44        37221.69        77977.13
  1953        65-69            37014.28        33883.34        70897.61
  1953        70-74            29396.19        26712.95        56109.14
  1953        75-79            18532.80        16357.32        34890.12
  1953        80-84             9846.62         8033.04        17879.66
  1953        85-89             3746.42         2690.26         6436.68
  1953        90-94              944.63          594.06         1538.69
  1953        95-99              166.57          103.87          270.44
  1953       100-104              18.94            8.66           27.61
  1953       105-109              10.20            3.21           13.41
  1953       110+                  1.49            0.00            1.49
  1954           0             25412.95        26800.00        52212.95
  1954         1-4             95609.68       100310.05       195919.74
  1954         5-9            108962.57       113475.44       222438.01
  1954        10-14            86501.06        90306.62       176807.67
  1954        15-19            70419.08        72599.09       143018.17
  1954        20-24            67941.89        71222.66       139164.55
  1954        25-29            73225.25        78857.17       152082.42
  1954        30-34            74381.79        75511.36       149893.15
  1954        35-39            70665.85        69160.79       139826.63
  1954        40-44            68422.30        69793.86       138216.16
  1954        45-49            60065.41        62847.24       122912.66
  1954        50-54            52159.58        54104.69       106264.27
  1954        55-59            45351.93        42629.83        87981.76
  1954        60-64            40972.92        36856.95        77829.87
  1954        65-69            37169.19        33560.92        70730.11
  1954        70-74            30138.56        27005.61        57144.17
  1954        75-79            19474.81        16977.31        36452.12
  1954        80-84            10319.87         8370.70        18690.58
  1954        85-89             4057.11         2869.71         6926.83
  1954        90-94              995.07          632.23         1627.30
  1954        95-99              173.15          110.77          283.91
