Australia, Deaths (period 5x1), 	Last modified: 10 Oct 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1924         1-4              1205.16         1446.03         2651.19
  1924         5-9               408.05          506.36          914.41
  1924        10-14              288.04          403.28          691.32
  1924        15-19              456.07          606.43         1062.50
  1924        20-24              687.09          707.49         1394.58
  1924        25-29              770.10          690.48         1460.58
  1924        30-34              893.11          885.63         1778.74
  1924        35-39              934.10         1086.76         2020.86
  1924        40-44              903.13         1256.90         2160.03
  1924        45-49              994.13         1504.08         2498.21
  1924        50-54             1206.17         1868.33         3074.50
  1924        55-59             1403.18         2156.52         3559.70
  1924        60-64             1772.22         2989.11         4761.33
  1924        65-69             1895.23         2913.05         4808.28
  1924        70-74             1766.23         2626.86         4393.09
  1924        75-79             1790.22         2151.51         3941.73
  1924        80-84             1609.22         1674.18         3283.40
  1924        85-89              971.12          876.61         1847.73
  1924        90-94              381.05          383.28          764.33
  1924        95-99              103.01           82.05          185.06
  1924       100-104              15.00            7.00           22.00
  1924       105-109               0.00            1.00            1.00
  1924       110+                  0.00            1.00            1.00
  1925           0              3162.41         4092.02         7254.43
  1925         1-4              1066.14         1210.89         2277.03
  1925         5-9               367.06          527.38          894.44
  1925        10-14              294.04          406.29          700.33
  1925        15-19              431.05          591.44         1022.49
  1925        20-24              638.08          684.51         1322.59
  1925        25-29              737.10          740.54         1477.64
  1925        30-34              850.11          895.65         1745.76
  1925        35-39              963.11         1176.88         2139.99
  1925        40-44              960.12         1249.93         2210.05
  1925        45-49              981.12         1491.09         2472.21
  1925        50-54             1130.13         1836.37         2966.50
  1925        55-59             1346.17         2279.69         3625.86
  1925        60-64             1755.23         2941.18         4696.41
  1925        65-69             1973.25         3110.30         5083.55
  1925        70-74             1875.24         2685.98         4561.22
  1925        75-79             1836.24         2194.64         4030.88
  1925        80-84             1667.21         1704.25         3371.46
  1925        85-89              937.11          885.66         1822.77
  1925        90-94              347.04          326.25          673.29
  1925        95-99              106.00           92.06          198.06
  1925       100-104               9.00            8.00           17.00
  1925       105-109               1.00            3.00            4.00
  1925       110+                  0.00            0.00            0.00
  1926           0              3041.62         4152.85         7194.47
  1926         1-4              1065.22         1339.24         2404.46
  1926         5-9               371.06          505.46          876.52
  1926        10-14              318.05          449.42          767.47
  1926        15-19              431.10          640.61         1071.71
  1926        20-24              697.13          719.66         1416.79
  1926        25-29              793.16          771.73         1564.89
  1926        30-34              858.18          874.81         1732.99
  1926        35-39             1042.21         1098.01         2140.22
  1926        40-44             1002.21         1328.24         2330.45
  1926        45-49             1086.22         1607.48         2693.70
  1926        50-54             1180.25         1827.69         3007.94
  1926        55-59             1471.28         2300.13         3771.41
  1926        60-64             1816.36         2968.74         4785.10
  1926        65-69             2197.45         3265.02         5462.47
  1926        70-74             2099.42         2820.61         4920.03
  1926        75-79             1923.39         2520.34         4443.73
  1926        80-84             1697.36         1751.60         3448.96
  1926        85-89              978.20         1005.94         1984.14
  1926        90-94              365.07          344.32          709.39
  1926        95-99              116.02           75.07          191.09
  1926       100-104              10.00           16.01           26.01
  1926       105-109               4.00            2.00            6.00
  1926       110+                  0.00            2.00            2.00
  1927           0              3181.37         4105.75         7287.12
  1927         1-4              1145.12         1401.27         2546.39
  1927         5-9               425.05          522.47          947.52
  1927        10-14              294.04          421.39          715.43
  1927        15-19              456.06          589.54         1045.60
  1927        20-24              692.09          750.67         1442.76
  1927        25-29              774.09          774.70         1548.79
  1927        30-34              874.12          854.79         1728.91
  1927        35-39             1016.12         1135.04         2151.16
  1927        40-44              968.12         1387.27         2355.39
  1927        45-49             1059.13         1652.53         2711.66
  1927        50-54             1257.15         1877.72         3134.87
  1927        55-59             1552.19         2377.18         3929.37
  1927        60-64             1924.22         2913.66         4837.88
  1927        65-69             2265.27         3381.10         5646.37
  1927        70-74             2206.25         3067.80         5274.05
  1927        75-79             2009.24         2470.26         4479.50
  1927        80-84             1675.19         1758.61         3433.80
  1927        85-89             1125.13          991.91         2117.04
  1927        90-94              397.04          335.32          732.36
  1927        95-99              111.01           75.07          186.08
  1927       100-104              15.01           13.00           28.01
  1927       105-109               1.00            1.00            2.00
  1927       110+                  0.00            0.00            0.00
  1928           0              3098.71         4008.08         7106.79
  1928         1-4              1203.26         1350.71         2553.97
  1928         5-9               464.10          555.71         1019.81
  1928        10-14              324.06          426.54          750.60
  1928        15-19              467.11          636.82         1103.93
  1928        20-24              713.16          790.99         1504.15
  1928        25-29              840.19          798.02         1638.21
  1928        30-34              891.18          867.11         1758.29
  1928        35-39             1063.26         1141.45         2204.71
  1928        40-44             1072.24         1339.69         2411.93
  1928        45-49             1190.26         1661.10         2851.36
  1928        50-54             1237.27         1971.49         3208.76
  1928        55-59             1490.36         2294.90         3785.26
  1928        60-64             1974.45         2944.73         4919.18
  1928        65-69             2373.54         3490.42         5863.96
  1928        70-74             2352.55         3338.24         5690.79
  1928        75-79             2086.47         2509.18         4595.65
  1928        80-84             1691.39         1689.13         3380.52
  1928        85-89             1113.25          911.15         2024.40
  1928        90-94              443.11          333.42          776.53
  1928        95-99              133.02           68.07          201.09
  1928       100-104               9.00           14.01           23.01
  1928       105-109               1.00            4.00            5.00
  1928       110+                  0.00            0.00            0.00
  1929           0              2743.31         3876.80         6620.11
  1929         1-4              1132.13         1364.34         2496.47
  1929         5-9               426.05          531.52          957.57
  1929        10-14              318.02          408.40          726.42
  1929        15-19              469.06          660.66         1129.72
  1929        20-24              657.07          826.83         1483.90
  1929        25-29              776.08          872.88         1648.96
  1929        30-34              838.10          921.91         1760.01
  1929        35-39             1022.10         1140.12         2162.22
  1929        40-44             1057.12         1374.35         2431.47
  1929        45-49             1179.14         1657.61         2836.75
  1929        50-54             1293.16         1920.87         3214.03
  1929        55-59             1544.18         2395.34         3939.52
  1929        60-64             1874.23         3088.01         4962.24
  1929        65-69             2429.27         3791.70         6220.97
  1929        70-74             2626.30         3644.57         6270.87
  1929        75-79             2201.24         2829.77         5031.01
  1929        80-84             1763.21         1861.81         3625.02
  1929        85-89             1190.13         1078.05         2268.18
  1929        90-94              465.05          359.35          824.40
  1929        95-99              121.02          100.10          221.12
  1929       100-104              13.00            8.00           21.00
  1929       105-109               0.00            2.00            2.00
  1929       110+                  0.00            2.00            2.00
  1930           0              2646.22         3422.41         6068.63
  1930         1-4              1026.08         1233.23         2259.31
  1930         5-9               363.02          493.50          856.52
  1930        10-14              247.02          360.36          607.38
  1930        15-19              420.04          590.60         1010.64
  1930        20-24              649.06          713.71         1362.77
  1930        25-29              738.06          756.75         1494.81
  1930        30-34              725.05          801.81         1526.86
  1930        35-39              865.07          977.99         1843.06
  1930        40-44              957.09         1229.22         2186.31
  1930        45-49             1103.09         1434.44         2537.53
  1930        50-54             1160.09         1793.79         2953.88
  1930        55-59             1398.11         2199.20         3597.31
  1930        60-64             1818.15         2761.76         4579.91
  1930        65-69             2254.19         3408.38         5662.57
  1930        70-74             2507.22         3369.36         5876.58
  1930        75-79             2208.18         2606.58         4814.76
  1930        80-84             1580.13         1664.66         3244.79
  1930        85-89             1020.09          935.92         1956.01
  1930        90-94              382.03          302.31          684.34
  1930        95-99              102.04           77.08          179.12
  1930       100-104              11.00           12.01           23.01
  1930       105-109               2.00            3.00            5.00
  1930       110+                  0.00            0.00            0.00
  1931           0              2105.26         2890.46         4995.72
  1931         1-4               834.10         1006.49         1840.59
  1931         5-9               351.06          522.26          873.32
  1931        10-14              245.02          417.21          662.23
  1931        15-19              417.07          558.26          975.33
  1931        20-24              628.07          651.33         1279.40
  1931        25-29              699.08          714.36         1413.44
  1931        30-34              777.10          801.42         1578.52
  1931        35-39              903.12          953.48         1856.60
  1931        40-44              976.12         1254.64         2230.76
  1931        45-49             1108.12         1477.74         2585.86
  1931        50-54             1242.16         1836.93         3079.09
  1931        55-59             1436.18         2193.10         3629.28
  1931        60-64             1934.23         2787.40         4721.63
  1931        65-69             2461.30         3564.79         6026.09
  1931        70-74             2767.32         3816.91         6584.23
  1931        75-79             2365.28         3042.52         5407.80
  1931        80-84             1818.23         1885.94         3704.17
  1931        85-89             1132.14         1005.51         2137.65
  1931        90-94              417.03          325.15          742.18
  1931        95-99              133.01           75.05          208.06
  1931       100-104              11.00           12.00           23.00
  1931       105-109               1.00            2.00            3.00
  1931       110+                  1.00            1.00            2.00
  1932           0              1960.32         2623.39         4583.71
  1932         1-4               810.13         1036.95         1847.08
  1932         5-9               383.05          489.44          872.49
  1932        10-14              262.05          399.37          661.42
  1932        15-19              433.06          541.50          974.56
  1932        20-24              612.11          704.64         1316.75
  1932        25-29              607.09          665.62         1272.71
  1932        30-34              684.11          707.64         1391.75
  1932        35-39              884.15          935.84         1819.99
  1932        40-44              927.13         1200.10         2127.23
  1932        45-49             1151.19         1497.35         2648.54
  1932        50-54             1365.22         1886.72         3251.94
  1932        55-59             1449.23         2213.01         3662.24
  1932        60-64             1995.32         2887.63         4882.95
  1932        65-69             2540.40         3661.33         6201.73
  1932        70-74             2747.45         3789.45         6536.90
  1932        75-79             2503.41         3162.87         5666.28
  1932        80-84             1809.27         2014.83         3824.10
  1932        85-89             1177.20         1026.93         2204.13
  1932        90-94              439.06          323.30          762.36
  1932        95-99              141.02           73.07          214.09
  1932       100-104              15.00           14.01           29.01
  1932       105-109               0.00            5.01            5.01
  1932       110+                  0.00            0.00            0.00
  1933           0              1897.37         2502.18         4399.55
  1933         1-4               798.15          927.81         1725.96
  1933         5-9               360.07          467.40          827.47
  1933        10-14              264.06          367.32          631.38
  1933        15-19              405.07          525.46          930.53
  1933        20-24              573.13          678.59         1251.72
  1933        25-29              663.13          688.59         1351.72
  1933        30-34              703.15          746.64         1449.79
  1933        35-39              908.18          880.76         1788.94
  1933        40-44              980.19         1219.06         2199.25
  1933        45-49             1169.23         1683.47         2852.70
  1933        50-54             1367.27         1992.75         3360.02
  1933        55-59             1491.28         2379.07         3870.35
  1933        60-64             1991.38         3032.65         5024.03
  1933        65-69             2614.52         3758.28         6372.80
  1933        70-74             2984.59         4240.69         7225.28
  1933        75-79             2822.54         3478.03         6300.57
  1933        80-84             1950.38         2185.91         4136.29
  1933        85-89             1266.24         1069.94         2336.18
  1933        90-94              517.10          354.31          871.41
  1933        95-99              125.03           60.06          185.09
  1933       100-104              14.00           10.02           24.02
  1933       105-109               1.00            1.00            2.00
  1933       110+                  0.00            0.00            0.00
  1934           0              2075.38         2698.79         4774.17
  1934         1-4               816.15          976.65         1792.80
  1934         5-9               360.05          509.33          869.38
  1934        10-14              305.06          415.26          720.32
  1934        15-19              430.08          578.39         1008.47
  1934        20-24              629.12          768.51         1397.63
  1934        25-29              726.14          743.49         1469.63
  1934        30-34              729.12          772.51         1501.63
  1934        35-39              869.16          871.58         1740.74
  1934        40-44             1063.19         1220.81         2284.00
  1934        45-49             1291.24         1694.12         2985.36
  1934        50-54             1442.27         2013.33         3455.60
  1934        55-59             1614.29         2493.66         4107.95
  1934        60-64             2068.38         3115.07         5183.45
  1934        65-69             2770.51         3727.48         6497.99
  1934        70-74             3281.60         4215.79         7497.39
  1934        75-79             3110.57         3743.50         6854.07
  1934        80-84             2176.40         2401.60         4578.00
  1934        85-89             1290.22         1113.74         2403.96
  1934        90-94              476.08          380.26          856.34
  1934        95-99              116.02           99.08          215.10
  1934       100-104              15.00           17.02           32.02
  1934       105-109               2.00            1.00            3.00
  1934       110+                  0.00            0.00            0.00
  1935           0              1892.14         2537.85         4429.99
  1935         1-4               760.06          837.29         1597.35
  1935         5-9               375.03          494.17          869.20
  1935        10-14              256.00          432.14          688.14
  1935        15-19              387.01          562.19          949.20
  1935        20-24              617.05          700.24         1317.29
  1935        25-29              700.05          675.23         1375.28
  1935        30-34              728.05          782.26         1510.31
  1935        35-39              902.07          983.32         1885.39
  1935        40-44             1021.08         1309.44         2330.52
  1935        45-49             1219.09         1767.58         2986.67
  1935        50-54             1465.12         2178.73         3643.85
  1935        55-59             1658.13         2656.89         4315.02
  1935        60-64             2067.15         3195.07         5262.22
  1935        65-69             2900.20         3992.35         6892.55
  1935        70-74             3333.24         4450.50         7783.74
  1935        75-79             3290.24         3988.33         7278.57
  1935        80-84             2296.16         2511.84         4808.00
  1935        85-89             1387.09         1160.39         2547.48
  1935        90-94              505.02          381.12          886.14
  1935        95-99              129.00           88.02          217.02
  1935       100-104              18.00            5.01           23.01
  1935       105-109               1.00            1.00            2.00
  1935       110+                  0.00            0.00            0.00
  1936           0              2110.07         2668.97         4779.04
  1936         1-4               742.01          854.30         1596.31
  1936         5-9               345.00          478.18          823.18
  1936        10-14              277.01          418.15          695.16
  1936        15-19              407.02          602.21         1009.23
  1936        20-24              603.01          725.25         1328.26
  1936        25-29              759.02          758.29         1517.31
  1936        30-34              741.04          712.26         1453.30
  1936        35-39              893.03          948.33         1841.36
  1936        40-44             1006.04         1192.43         2198.47
  1936        45-49             1286.04         1791.65         3077.69
  1936        50-54             1455.05         2245.83         3700.88
  1936        55-59             1675.07         2630.96         4306.03
  1936        60-64             2120.07         3155.14         5275.21
  1936        65-69             2825.09         3928.42         6753.51
  1936        70-74             3317.12         4406.60         7723.72
  1936        75-79             3425.12         4019.46         7444.58
  1936        80-84             2339.08         2514.92         4854.00
  1936        85-89             1293.05         1136.41         2429.46
  1936        90-94              511.01          360.15          871.16
  1936        95-99              132.00           89.03          221.03
  1936       100-104              19.00           10.00           29.00
  1936       105-109               0.00            3.00            3.00
  1936       110+                  0.00            1.00            1.00
  1937           0              1969.14         2566.13         4535.27
  1937         1-4               652.04          761.34         1413.38
  1937         5-9               325.02          466.21          791.23
  1937        10-14              264.02          371.18          635.20
  1937        15-19              387.02          557.25          944.27
  1937        20-24              569.04          770.33         1339.37
  1937        25-29              676.05          737.34         1413.39
  1937        30-34              680.05          768.33         1448.38
  1937        35-39              780.05          973.44         1753.49
  1937        40-44             1016.07         1187.53         2203.60
  1937        45-49             1216.09         1760.78         2976.87
  1937        50-54             1452.09         2226.00         3678.09
  1937        55-59             1724.12         2758.21         4482.33
  1937        60-64             2147.15         3216.42         5363.57
  1937        65-69             2768.19         3887.72         6655.91
  1937        70-74             3372.24         4392.95         7765.19
  1937        75-79             3622.27         4306.92         7929.19
  1937        80-84             2549.18         2776.23         5325.41
  1937        85-89             1406.11         1298.57         2704.68
  1937        90-94              534.04          364.16          898.20
  1937        95-99              125.01           90.03          215.04
  1937       100-104              14.00            9.00           23.00
  1937       105-109               1.00            0.00            1.00
  1937       110+                  0.00            0.00            0.00
  1938           0              1923.00         2685.38         4608.38
  1938         1-4               664.00          812.40         1476.40
  1938         5-9               309.00          403.20          712.20
  1938        10-14              260.00          397.19          657.19
  1938        15-19              397.00          561.29          958.29
  1938        20-24              580.00          791.43         1371.43
  1938        25-29              685.00          734.38         1419.38
  1938        30-34              701.00          695.35         1396.35
  1938        35-39              811.00          933.48         1744.48
  1938        40-44              918.00         1152.59         2070.59
  1938        45-49             1306.00         1735.88         3041.88
  1938        50-54             1556.00         2300.18         3856.18
  1938        55-59             1795.00         2798.44         4593.44
  1938        60-64             2140.00         3234.65         5374.65
  1938        65-69             2859.00         3965.03         6824.03
  1938        70-74             3588.00         4534.34         8122.34
  1938        75-79             3790.00         4447.29         8237.29
  1938        80-84             2876.00         3079.57         5955.57
  1938        85-89             1531.00         1299.66         2830.66
  1938        90-94              571.00          378.19          949.19
  1938        95-99              130.00           93.02          223.02
  1938       100-104              13.00           12.01           25.01
  1938       105-109               2.00            1.00            3.00
  1938       110+                  0.00            0.00            0.00
  1939           0              1987.07         2712.19         4699.26
  1939         1-4               678.02          799.35         1477.37
  1939         5-9               276.01          410.19          686.20
  1939        10-14              234.00          340.16          574.16
  1939        15-19              360.00          640.28         1000.28
  1939        20-24              532.01          713.29         1245.30
  1939        25-29              637.00          759.33         1396.33
  1939        30-34              639.02          710.31         1349.33
  1939        35-39              808.02          929.40         1737.42
  1939        40-44              888.04         1129.50         2017.54
  1939        45-49             1293.05         1729.77         3022.82
  1939        50-54             1573.05         2436.07         4009.12
  1939        55-59             1766.06         2955.30         4721.36
  1939        60-64             2292.06         3417.50         5709.56
  1939        65-69             3090.10         4104.79         7194.89
  1939        70-74             3553.12         4706.05         8259.17
  1939        75-79             4079.14         4899.15         8978.29
  1939        80-84             3078.11         3367.47         6445.58
  1939        85-89             1723.06         1514.67         3237.73
  1939        90-94              632.02          435.19         1067.21
  1939        95-99              177.01          110.05          287.06
  1939       100-104              13.00           14.00           27.00
  1939       105-109               1.00            3.00            4.00
  1939       110+                  0.00            0.00            0.00
  1940           0              2089.07         2766.43         4855.50
  1940         1-4               614.01          779.12         1393.13
  1940         5-9               295.00          368.05          663.05
  1940        10-14              219.01          337.05          556.06
  1940        15-19              332.01          594.10          926.11
  1940        20-24              510.01          716.11         1226.12
  1940        25-29              581.03          699.12         1280.15
  1940        30-34              616.03          703.10         1319.13
  1940        35-39              651.02          882.13         1533.15
  1940        40-44              884.04         1207.19         2091.23
  1940        45-49             1242.03         1728.28         2970.31
  1940        50-54             1633.05         2442.37         4075.42
  1940        55-59             1831.07         3067.48         4898.55
  1940        60-64             2309.07         3615.59         5924.66
  1940        65-69             2894.11         4090.63         6984.74
  1940        70-74             3606.12         4642.74         8248.86
  1940        75-79             4010.15         4690.74         8700.89
  1940        80-84             3162.09         3364.53         6526.62
  1940        85-89             1563.07         1390.21         2953.28
  1940        90-94              587.03          406.06          993.09
  1940        95-99              132.01           99.03          231.04
  1940       100-104              13.00           14.00           27.00
  1940       105-109               2.00            4.00            6.00
  1940       110+                  0.00            0.00            0.00
  1941           0              2321.00         3023.30         5344.30
  1941         1-4               630.00          842.09         1472.09
  1941         5-9               267.00          375.03          642.03
  1941        10-14              216.00          331.04          547.04
  1941        15-19              329.00          510.05          839.05
  1941        20-24              465.00          629.07         1094.07
  1941        25-29              613.00          611.06         1224.06
  1941        30-34              632.00          665.06         1297.06
  1941        35-39              745.00          884.10         1629.10
  1941        40-44              869.00         1087.11         1956.11
  1941        45-49             1290.00         1629.16         2919.16
  1941        50-54             1624.00         2456.25         4080.25
  1941        55-59             1886.00         3079.31         4965.31
  1941        60-64             2465.00         3720.37         6185.37
  1941        65-69             3020.00         4183.41         7203.41
  1941        70-74             3913.00         4840.48         8753.48
  1941        75-79             4328.00         4806.49         9134.49
  1941        80-84             3481.00         3526.36         7007.36
  1941        85-89             1842.00         1655.17         3497.17
  1941        90-94              637.00          440.04         1077.04
  1941        95-99              178.00           96.04          274.04
  1941       100-104              16.00           17.00           33.00
  1941       105-109               0.00            0.00            0.00
  1941       110+                  0.00            1.00            1.00
  1942           0              2304.20         3097.04         5401.24
  1942         1-4               721.06          841.27         1562.33
  1942         5-9               294.01          402.13          696.14
  1942        10-14              225.03          356.12          581.15
  1942        15-19              353.03          506.17          859.20
  1942        20-24              501.04          451.16          952.20
  1942        25-29              623.05          483.16         1106.21
  1942        30-34              683.06          619.21         1302.27
  1942        35-39              735.06          823.28         1558.34
  1942        40-44              866.07         1133.38         1999.45
  1942        45-49             1251.11         1717.59         2968.70
  1942        50-54             1738.16         2608.87         4347.03
  1942        55-59             2085.19         3282.09         5367.28
  1942        60-64             2596.22         4071.37         6667.59
  1942        65-69             3256.29         4572.52         7828.81
  1942        70-74             4202.37         5091.70         9294.07
  1942        75-79             4572.40         5151.73         9724.13
  1942        80-84             3657.33         3965.33         7622.66
  1942        85-89             2094.18         1821.60         3915.78
  1942        90-94              672.04          486.16         1158.20
  1942        95-99              153.01           90.04          243.05
  1942       100-104              19.35           14.67           34.02
  1942       105-109               0.65            0.32            0.97
  1942       110+                  0.00            0.00            0.00
  1943           0              2342.00         3071.61         5413.61
  1943         1-4               747.00          883.16         1630.16
  1943         5-9               289.00          403.06          692.06
  1943        10-14              231.00          362.06          593.06
  1943        15-19              289.00          437.10          726.10
  1943        20-24              459.00          358.06          817.06
  1943        25-29              618.00          429.08         1047.08
  1943        30-34              662.00          559.11         1221.11
  1943        35-39              721.00          758.14         1479.14
  1943        40-44              894.00         1046.21         1940.21
  1943        45-49             1237.00         1638.33         2875.33
  1943        50-54             1776.00         2460.48         4236.48
  1943        55-59             2110.00         3226.62         5336.62
  1943        60-64             2565.00         4168.82         6733.82
  1943        65-69             3332.00         4444.87         7776.87
  1943        70-74             4061.00         5069.01         9130.01
  1943        75-79             4502.00         5011.99         9513.99
  1943        80-84             3789.00         3915.77         7704.77
  1943        85-89             2230.00         1938.38         4168.38
  1943        90-94              690.00          481.10         1171.10
  1943        95-99              151.00           98.03          249.03
  1943       100-104              13.00           16.38           29.38
  1943       105-109               0.00            0.64            0.64
  1943       110+                  0.00            0.00            0.00
  1944           0              2078.07         2728.29         4806.36
  1944         1-4               582.01          744.08         1326.09
  1944         5-9               221.01          345.04          566.05
  1944        10-14              184.03          303.03          487.06
  1944        15-19              266.01          403.05          669.06
  1944        20-24              436.01          326.04          762.05
  1944        25-29              538.02          355.02          893.04
  1944        30-34              584.01          498.05         1082.06
  1944        35-39              694.01          693.06         1387.07
  1944        40-44              883.03          945.09         1828.12
  1944        45-49             1102.00         1440.16         2542.16
  1944        50-54             1585.05         2248.24         3833.29
  1944        55-59             2061.07         3167.33         5228.40
  1944        60-64             2606.08         3972.41         6578.49
  1944        65-69             3148.09         4331.46         7479.55
  1944        70-74             3897.11         4701.49         8598.60
  1944        75-79             4326.13         4618.49         8944.62
  1944        80-84             3720.11         3666.39         7386.50
  1944        85-89             2075.07         1768.18         3843.25
  1944        90-94              632.00          470.05         1102.05
  1944        95-99              139.01           84.02          223.03
  1944       100-104              17.64           10.99           28.63
  1944       105-109               0.35            0.00            0.35
  1944       110+                  0.00            0.00            0.00
  1945           0              2032.00         2685.36         4717.36
  1945         1-4               496.00          644.09         1140.09
  1945         5-9               217.00          328.05          545.05
  1945        10-14              177.00          265.02          442.02
  1945        15-19              246.00          410.04          656.04
  1945        20-24              366.00          319.04          685.04
  1945        25-29              486.00          368.04          854.04
  1945        30-34              601.00          486.06         1087.06
  1945        35-39              684.00          695.09         1379.09
  1945        40-44              799.00          973.12         1772.12
  1945        45-49             1182.00         1416.20         2598.20
  1945        50-54             1609.00         2261.31         3870.31
  1945        55-59             2028.00         3212.42         5240.42
  1945        60-64             2558.00         3923.52         6481.52
  1945        65-69             3200.00         4413.58         7613.58
  1945        70-74             3887.00         4606.61         8493.61
  1945        75-79             4362.00         4806.61         9168.61
  1945        80-84             3934.00         3856.52         7790.52
  1945        85-89             2314.00         1948.24         4262.24
  1945        90-94              662.00          490.06         1152.06
  1945        95-99              163.00           91.02          254.02
  1945       100-104              16.71           11.02           27.73
  1945       105-109               0.29            0.00            0.29
  1945       110+                  0.00            0.00            0.00
  1946           0              2194.07         2922.71         5116.78
  1946         1-4               537.00          619.16         1156.16
  1946         5-9               209.00          254.06          463.06
  1946        10-14              149.00          217.06          366.06
  1946        15-19              250.00          456.10          706.10
  1946        20-24              383.00          486.12          869.12
  1946        25-29              485.01          482.12          967.13
  1946        30-34              559.04          623.15         1182.19
  1946        35-39              662.00          767.19         1429.19
  1946        40-44              763.02         1018.25         1781.27
  1946        45-49             1189.03         1622.38         2811.41
  1946        50-54             1712.05         2324.58         4036.63
  1946        55-59             2111.07         3477.83         5588.90
  1946        60-64             2689.07         4206.01         6895.08
  1946        65-69             3251.10         4881.19         8132.29
  1946        70-74             4058.10         4908.19         8966.29
  1946        75-79             4590.14         5139.23         9729.37
  1946        80-84             4061.13         3984.96         8046.09
  1946        85-89             2547.08         2158.52         4705.60
  1946        90-94              803.02          636.16         1439.18
  1946        95-99              160.01           89.02          249.03
  1946       100-104              15.00            9.00           24.00
  1946       105-109               0.00            0.00            0.00
  1946       110+                  0.00            0.00            0.00
  1947           0              2225.21         2977.95         5203.16
  1947         1-4               464.04          601.20         1065.24
  1947         5-9               170.01          315.11          485.12
  1947        10-14              132.01          197.07          329.08
  1947        15-19              205.01          406.13          611.14
  1947        20-24              339.04          527.17          866.21
  1947        25-29              459.04          502.17          961.21
  1947        30-34              540.04          591.19         1131.23
  1947        35-39              674.06          748.24         1422.30
  1947        40-44              777.06         1074.35         1851.41
  1947        45-49             1065.09         1566.48         2631.57
  1947        50-54             1630.15         2451.78         4081.93
  1947        55-59             2037.18         3406.09         5443.27
  1947        60-64             2674.25         4364.40         7038.65
  1947        65-69             3323.32         4845.55         8168.87
  1947        70-74             3903.36         4722.52         8625.88
  1947        75-79             4457.42         4948.56         9405.98
  1947        80-84             4015.37         3687.19         7702.56
  1947        85-89             2556.24         2147.68         4703.92
  1947        90-94              857.06          586.18         1443.24
